"grp","entita","k_censito_off","k_censito_on","k_poolato_off","k_poolato_on"
"MeSH:D002532||gain||vehicle_untreated","MeSH:D002532",0,1,0,1
"MeSH:D002583||gain||non cervical cancer patient","MeSH:D002583",0,1,0,1
"MeSH:D002583||gain||paracancerous","MeSH:D002583",0,1,0,1
"MeSH:D002781||gain||vehicle_untreated","MeSH:D002781",0,1,0,1
"MeSH:D003048||gain||vehicle_untreated","MeSH:D003048",0,1,0,1
"MeSH:D003092||gain||vehicle_untreated","MeSH:D003092",0,1,0,1
"MeSH:D003110||gain||vehicle_untreated","MeSH:D003110",2,4,1,2
"MeSH:D003260||block||proliferating","MeSH:D003260",0,1,0,1
"MeSH:D003550||gain||non cystic fibrosis","MeSH:D003550",0,1,0,1
"MeSH:D003851||gain||vehicle_untreated","MeSH:D003851",0,1,0,1
"MeSH:D003920||gain||vehicle_untreated","MeSH:D003920",0,1,0,1
"MeSH:D003924||gain||vehicle_untreated","MeSH:D003924",1,2,1,2
"MeSH:D003933||gain||relapse","MeSH:D003933",0,1,0,1
"MeSH:D004063||gain||vehicle_untreated","MeSH:D004063",0,1,0,1
"MeSH:D004314||gain||fmr y","MeSH:D004314",0,1,0,1
"MeSH:D004314||gain||vehicle_untreated","MeSH:D004314",0,2,0,1
"MeSH:D004314||gain||wild type","MeSH:D004314",0,1,0,1
"MeSH:D004646||gain||vehicle_untreated","MeSH:D004646",0,1,0,1
"MeSH:D004686||gain||vehicle_untreated","MeSH:D004686",0,1,0,1
"MeSH:D004827||gain||asymptomatic controls","MeSH:D004827",0,1,0,1
"MeSH:D004941||gain||vehicle_untreated_liquid","MeSH:D004941",0,1,0,1
"MeSH:D005347||gain||vehicle_untreated","MeSH:D005347",0,1,0,1
"MeSH:D005356||gain||vehicle_untreated_ownbase","MeSH:D005356",0,1,0,1
"MeSH:D005625||gain||temporal lobe","MeSH:D005625",0,1,0,1
"MeSH:D005720||gain||vehicle_untreated","MeSH:D005720",0,1,0,1
"MeSH:D005764||gain||vehicle_untreated","MeSH:D005764",0,1,0,1
"MeSH:D005871||gain||vehicle_untreated","MeSH:D005871",0,1,0,1
"MeSH:D005891||gain||vehicle_untreated","MeSH:D005891",0,1,0,1
"MeSH:D005909||gain||non glioma","MeSH:D005909",0,1,0,1
"MeSH:D005921||gain||vehicle_untreated","MeSH:D005921",0,1,0,1
"MeSH:D006261||gain||vehicle_untreated","MeSH:D006261",0,1,0,1
"MeSH:D006333||gain||no atrial fibrillation","MeSH:D006333",0,1,0,1
"MeSH:D006358||gain||vehicle_untreated","MeSH:D006358",0,1,0,1
"MeSH:D006526||gain||primary sclerosing cholangitis","MeSH:D006526",0,1,0,1
"MeSH:D006693||gain||nodrug","MeSH:D006693",0,1,0,1
"MeSH:D006816||gain||vehicle_untreated","MeSH:D006816",5,7,4,5
"MeSH:D006932||gain||vehicle_untreated","MeSH:D006932",0,1,0,1
"MeSH:D006973||gain||vehicle_untreated","MeSH:D006973",0,2,0,1
"MeSH:D007074||gain||vehicle_untreated","MeSH:D007074",0,1,0,1
"MeSH:D007167||gain||vehicle_untreated","MeSH:D007167",0,2,0,1
"MeSH:D007511||gain||vehicle_untreated","MeSH:D007511",0,2,0,1
"MeSH:D007648||gain||vehicle_untreated","MeSH:D007648",0,1,0,1
"MeSH:D007679||gain||kidney cortex","MeSH:D007679",0,1,0,1
"MeSH:D007713||gain||non fibrotic","MeSH:D007713",0,1,0,1
"MeSH:D007713||gain||vehicle_untreated","MeSH:D007713",0,2,0,1
"MeSH:D007713||gain||wild type","MeSH:D007713",0,1,0,1
"MeSH:D007890||gain||vehicle_untreated","MeSH:D007890",0,1,0,1
"MeSH:D007896||gain||vehicle_untreated","MeSH:D007896",0,1,0,1
"MeSH:D007918||gain||vehicle_untreated","MeSH:D007918",0,1,0,1
"MeSH:D008181||gain||vehicle_untreated","MeSH:D008181",0,1,0,1
"MeSH:D008193||gain||standard course of antibiotics","MeSH:D008193",0,1,0,1
"MeSH:D008217||gain||vehicle_untreated","MeSH:D008217",0,1,0,1
"MeSH:D008253||gain||empty","MeSH:D008253",0,1,0,1
"MeSH:D008382||gain||vehicle_untreated","MeSH:D008382",0,1,0,1
"MeSH:D008527||gain||vehicle_untreated","MeSH:D008527",0,3,0,1
"MeSH:D008545||gain||vehicle_untreated","MeSH:D008545",1,4,1,2
"MeSH:D008627||gain||vehicle_untreated","MeSH:D008627",0,1,0,1
"MeSH:D008892||gain||vehicle_untreated","MeSH:D008892",0,1,0,1
"MeSH:D008892||gain||vehicle_untreated_ownbase","MeSH:D008892",0,1,0,1
"MeSH:D008945||gain||vehicle_untreated","MeSH:D008945",0,1,0,1
"MeSH:D009091||gain||vehicle_untreated","MeSH:D009091",0,1,0,1
"MeSH:D009103||gain||asymptomatic controls","MeSH:D009103",0,1,0,1
"MeSH:D009182||gain||vehicle_untreated","MeSH:D009182",0,1,0,1
"MeSH:D009220||gain||vehicle_untreated","MeSH:D009220",0,1,0,1
"MeSH:D009298||gain||non polyp nasal mucosa","MeSH:D009298",0,1,0,1
"MeSH:D009392||gain||vehicle_untreated","MeSH:D009392",0,1,0,1
"MeSH:D009396||gain||nontumoral","MeSH:D009396",0,1,0,1
"MeSH:D009399||gain||stem cells","MeSH:D009399",0,1,0,1
"MeSH:D009852||gain||ovary","MeSH:D009852",0,1,0,1
"MeSH:D009857||gain||vehicle_untreated","MeSH:D009857",0,2,0,1
"MeSH:D010003||gain||non arthritic","MeSH:D010003",0,1,0,1
"MeSH:D010003||gain||patients requiring surgery due to sports damage","MeSH:D010003",0,1,0,1
"MeSH:D010024||gain||vehicle_untreated","MeSH:D010024",0,1,0,1
"MeSH:D010300||gain||vehicle_untreated","MeSH:D010300",15,16,13,14
"MeSH:D010477||gain||vehicle_untreated","MeSH:D010477",0,1,0,1
"MeSH:D010921||gain||vehicle_untreated","MeSH:D010921",1,2,1,2
"MeSH:D010969||gain||vehicle_untreated","MeSH:D010969",0,1,0,1
"MeSH:D011014||gain||vehicle_untreated","MeSH:D011014",0,1,0,1
"MeSH:D011067||gain||vehicle_untreated","MeSH:D011067",0,2,0,1
"MeSH:D011565||gain||ankylosing spondylitis","MeSH:D011565",0,1,0,1
"MeSH:D011625||gain||vehicle_untreated","MeSH:D011625",0,1,0,1
"MeSH:D011658||gain||vehicle_untreated","MeSH:D011658",0,1,0,1
"MeSH:D011671||gain||vehicle_untreated","MeSH:D011671",0,1,0,1
"MeSH:D011827||gain||nt","MeSH:D011827",0,1,0,1
"MeSH:D011839||gain||vehicle_untreated","MeSH:D011839",0,1,0,1
"MeSH:D012175||gain||vehicle_untreated","MeSH:D012175",0,2,0,1
"MeSH:D012229||gain||vehicle_untreated_ownbase","MeSH:D012229",0,1,0,1
"MeSH:D012507||gain||vehicle_untreated","MeSH:D012507",0,1,0,1
"MeSH:D012514||gain||vehicle_untreated","MeSH:D012514",0,1,0,1
"MeSH:D012516||gain||vehicle_untreated","MeSH:D012516",0,4,0,1
"MeSH:D012595||gain||vehicle_untreated","MeSH:D012595",2,3,1,2
"MeSH:D012751||gain||vehicle_untreated","MeSH:D012751",0,1,0,1
"MeSH:D012892||loss||adequate sleep","MeSH:D012892",0,1,0,1
"MeSH:D012906||gain||vehicle_untreated","MeSH:D012906",0,1,0,1
"MeSH:D012907||gain||nonsmoking","MeSH:D012907",0,1,0,1
"MeSH:D013026||gain||g on earth","MeSH:D013026",0,1,0,1
"MeSH:D013296||gain||vehicle_untreated","MeSH:D013296",0,1,0,1
"MeSH:D013314||gain||vehicle_untreated","MeSH:D013314",0,1,0,1
"MeSH:D013405||gain||vehicle_untreated","MeSH:D013405",0,2,0,1
"MeSH:D013535||gain||adherent","MeSH:D013535",0,1,0,1
"MeSH:D013921||gain||vehicle_untreated","MeSH:D013921",0,1,0,1
"MeSH:D013934||gain||vehicle_untreated","MeSH:D013934",0,1,0,1
"MeSH:D014277||gain||pain free","MeSH:D014277",0,1,0,1
"MeSH:D014611||gain||v","MeSH:D014611",0,1,0,1
"MeSH:D014612||gain||placebo_ownbase","MeSH:D014612",0,1,0,1
"MeSH:D014612||gain||vaccination only","MeSH:D014612",0,1,0,1
"MeSH:D014777||gain||vehicle_untreated","MeSH:D014777",0,1,0,1
"MeSH:D014860||gain||vehicle_untreated","MeSH:D014860",0,1,0,1
"MeSH:D014965||gain||vehicle_untreated","MeSH:D014965",0,4,0,1
"MeSH:D015014||gain||vehicle_untreated_ownbase","MeSH:D015014",0,1,0,1
"MeSH:D015179||gain||vehicle_untreated","MeSH:D015179",13,15,7,8
"MeSH:D015444||gain||nc","MeSH:D015444",0,1,0,1
"MeSH:D016584||gain||vehicle_untreated","MeSH:D016584",0,1,0,1
"MeSH:D016736||gain||primary culture+vehicle_untreated","MeSH:D016736",0,1,0,1
"MeSH:D017285||gain||vehicle_untreated","MeSH:D017285",0,1,0,1
"MeSH:D018281||gain||vehicle_untreated","MeSH:D018281",1,2,1,2
"MeSH:D018589||gain||vehicle_untreated","MeSH:D018589",0,1,0,1
"MeSH:D018630||gain||idiopathic epiretinal membrane patient","MeSH:D018630",0,1,0,1
"MeSH:D018664||gain||beads only","MeSH:D018664",0,1,0,1
"MeSH:D018664||gain||vehicle_untreated","MeSH:D018664",0,2,0,1
"MeSH:D018805||gain||nonsepsis","MeSH:D018805",0,1,0,1
"MeSH:D018869||gain||c","MeSH:D018869",0,1,0,1
"MeSH:D018869||gain||ctrl","MeSH:D018869",0,1,0,1
"MeSH:D018920||gain||culture alone","MeSH:D018920",0,1,0,1
"MeSH:D019149||gain||flask","MeSH:D019149",0,1,0,1
"MeSH:D019288||gain||uninfected","MeSH:D019288",0,1,0,1
"MeSH:D019797||gain||vehicle_untreated","MeSH:D019797",0,1,0,1
"MeSH:D020521||gain||vehicle_untreated","MeSH:D020521",0,2,0,1
"MeSH:D023241||gain||vehicle_untreated","MeSH:D023241",0,1,0,1
"MeSH:D028941||gain||uninfected","MeSH:D028941",0,1,0,1
"MeSH:D028962||gain||vehicle_untreated","MeSH:D028962",0,1,0,1
"MeSH:D031324||gain||surgery+vehicle_untreated","MeSH:D031324",0,1,0,1
"MeSH:D031324||gain||vehicle_untreated","MeSH:D031324",0,1,0,1
"MeSH:D038261||gain||vehicle_untreated","MeSH:D038261",0,1,0,1
"MeSH:D048749||gain||vehicle_untreated","MeSH:D048749",0,1,0,1
"MeSH:D049468||gain||vehicle_untreated","MeSH:D049468",0,1,0,1
"MeSH:D051844||gain||lacz","MeSH:D051844",0,1,0,1
"MeSH:D052638||gain||vehicle_untreated","MeSH:D052638",0,1,0,1
"MeSH:D053127||gain||vehicle_untreated","MeSH:D053127",0,1,0,1
"MeSH:D054058||gain||vehicle_untreated","MeSH:D054058",0,1,0,1
"MeSH:D054324||gain||uninfected","MeSH:D054324",0,1,0,1
"MeSH:D055536||gain||vehicle_untreated","MeSH:D055536",0,1,0,1
"MeSH:D055985||gain||vehicle_untreated","MeSH:D055985",1,2,0,1
"MeSH:D057092||gain||vehicle_untreated","MeSH:D057092",0,1,0,1
"MeSH:D058957||gain||vehicle_untreated","MeSH:D058957",0,1,0,1
"MeSH:D059248||gain||vehicle_untreated","MeSH:D059248",0,1,0,1
"MeSH:D059451||gain||vehicle_untreated","MeSH:D059451",0,1,0,1
"MeSH:D059506||gain||vehicle_untreated","MeSH:D059506",0,1,0,1
"MeSH:D060085||gain||unknown etiology","MeSH:D060085",0,1,0,1
"MeSH:D060828||gain||vehicle_untreated","MeSH:D060828",0,1,0,1
"MeSH:D062788||gain||intramural myoma","MeSH:D062788",0,1,0,1
"MeSH:D062788||gain||vehicle_untreated","MeSH:D062788",0,1,0,1
"MeSH:D062789||gain||vehicle_untreated","MeSH:D062789",0,1,0,1
"MeSH:D064592||gain||vehicle_untreated","MeSH:D064592",1,2,1,2
"MeSH:D064927||gain||vehicle_untreated","MeSH:D064927",0,1,0,1
"MeSH:D065206||gain||without treatment","MeSH:D065206",0,1,0,1
"MeSH:D065311||gain||benign","MeSH:D065311",0,1,0,1
"MeSH:D066298||gain||vehicle_untreated","MeSH:D066298",0,1,0,1
"MeSH:D066300||gain||air","MeSH:D066300",0,1,0,1
"NCBITaxon:119210||gain||vehicle_untreated","NCBITaxon:119210",0,1,0,1
"CHEBI:134602||gain||vehicle_untreated","CHEBI:134602",0,1,0,0
"CHEBI:140475||gain||vehicle_untreated","CHEBI:140475",0,1,0,0
"CHEBI:145121||gain||vehicle_untreated","CHEBI:145121",0,1,0,0
"CHEBI:15551||gain||vehicle_untreated","CHEBI:15551",4,5,3,3
"CHEBI:16196||gain||undifferentiated","CHEBI:16196",0,1,0,0
"CHEBI:202070||gain||vehicle_untreated","CHEBI:202070",0,1,0,0
"CHEBI:2038||gain||il","CHEBI:2038",0,1,0,0
"CHEBI:2038||gain||vehicle_untreated","CHEBI:2038",13,14,9,9
"CHEBI:205761||gain||vehicle_untreated","CHEBI:205761",8,9,5,5
"CHEBI:2150||gain||no treat","CHEBI:2150",0,1,0,0
"CHEBI:233363||gain||nt","CHEBI:233363",0,1,0,0
"CHEBI:28680||gain||nt","CHEBI:28680",0,1,0,0
"CHEBI:34316||gain||vehicle_untreated","CHEBI:34316",0,1,0,0
"CHEBI:35224||gain||resting","CHEBI:35224",0,1,0,0
"CHEBI:59132||gain||not stimulated","CHEBI:59132",0,1,0,0
"CHEBI:64755||gain||vehicle_untreated","CHEBI:64755",0,1,0,0
"CHEBI:747295||gain||vehicle_untreated","CHEBI:747295",0,1,0,0
"CHEBI:75142||gain||vehicle_untreated","CHEBI:75142",1,2,1,1
"CHEBI:75404||gain||vehicle_untreated","CHEBI:75404",0,1,0,0
"CHEBI:78510||gain||vehicle_untreated","CHEBI:78510",0,1,0,0
"CHEBI:79993||gain||vehicle_untreated","CHEBI:79993",0,2,0,0
"CHEMBL:CHEMBL1090||gain||nt","CHEMBL:CHEMBL1090",0,1,0,0
"CHEMBL:CHEMBL135||gain||no treat","CHEMBL:CHEMBL135",0,1,0,0
"CHEMBL:CHEMBL1485||gain||vehicle_untreated","CHEMBL:CHEMBL1485",0,1,0,0
"CHEMBL:CHEMBL200102||gain||vehicle_untreated","CHEMBL:CHEMBL200102",0,1,0,0
"CHEMBL:CHEMBL2105694||gain||vehicle_untreated","CHEMBL:CHEMBL2105694",0,1,0,0
"CHEMBL:CHEMBL2107572||gain||vehicle_untreated","CHEMBL:CHEMBL2107572",0,1,0,0
"CHEMBL:CHEMBL2108815||gain||vehicle_untreated_clin","CHEMBL:CHEMBL2108815",0,1,0,0
"CHEMBL:CHEMBL2108815||gain||vehicle_untreated_ownbase","CHEMBL:CHEMBL2108815",0,1,0,0
"CHEMBL:CHEMBL23330||gain||vehicle_untreated","CHEMBL:CHEMBL23330",0,1,0,0
"CHEMBL:CHEMBL291962||gain||vehicle_untreated","CHEMBL:CHEMBL291962",0,1,0,0
"CHEMBL:CHEMBL3301574||gain||vehicle_untreated","CHEMBL:CHEMBL3301574",0,1,0,0
"CHEMBL:CHEMBL3301601||gain||vehicle_untreated","CHEMBL:CHEMBL3301601",0,1,0,0
"CHEMBL:CHEMBL3785909||gain||vehicle_untreated","CHEMBL:CHEMBL3785909",0,1,0,0
"CHEMBL:CHEMBL4205422||gain||vehicle_untreated","CHEMBL:CHEMBL4205422",1,2,1,1
"CHEMBL:CHEMBL4297559||gain||placebo","CHEMBL:CHEMBL4297559",0,1,0,0
"CHEMBL:CHEMBL4650718||gain||vehicle_untreated","CHEMBL:CHEMBL4650718",0,1,0,0
"HGNC:10044||gain||vehicle_untreated","HGNC:10044",0,1,0,0
"HGNC:10571||gain||vehicle_untreated","HGNC:10571",0,1,0,0
"HGNC:10780||gain||vehicle_untreated","HGNC:10780",1,2,1,1
"HGNC:10788||gain||vehicle_untreated","HGNC:10788",0,1,0,0
"HGNC:10789||gain||vehicle_untreated","HGNC:10789",1,2,0,0
"HGNC:10791||gain||vehicle_untreated","HGNC:10791",2,3,0,0
"HGNC:10845||gain||vehicle_untreated","HGNC:10845",0,1,0,0
"HGNC:10894||gain||scramble shrna control","HGNC:10894",0,1,0,0
"HGNC:10904||gain||vehicle_untreated","HGNC:10904",0,1,0,0
"HGNC:11196||gain||vehicle_untreated","HGNC:11196",0,1,0,0
"HGNC:11200||gain||scrambled","HGNC:11200",0,1,0,0
"HGNC:11204||gain||empty vector+umbilical vein","HGNC:11204",0,1,0,0
"HGNC:11204||gain||vehicle_untreated","HGNC:11204",0,1,0,0
"HGNC:11244||gain||vehicle_untreated","HGNC:11244",0,1,0,0
"HGNC:11245||gain||vehicle_untreated","HGNC:11245",0,1,0,0
"HGNC:11279||gain||vehicle_untreated","HGNC:11279",0,1,0,0
"HGNC:11467||gain||vehicle_untreated","HGNC:11467",0,1,0,0
"HGNC:11556||gain||empty vector","HGNC:11556",0,2,0,0
"HGNC:11598||gain||vehicle_untreated","HGNC:11598",0,1,0,0
"HGNC:11621||gain||egfp","HGNC:11621",0,1,0,0
"HGNC:11728||gain||con","HGNC:11728",0,1,0,0
"HGNC:11766||gain||beads only","HGNC:11766",0,1,0,0
"HGNC:11766||gain||sictrl","HGNC:11766",0,1,0,0
"HGNC:11805||gain||nt","HGNC:11805",0,1,0,0
"HGNC:11998||gain||wt","HGNC:11998",0,1,0,0
"HGNC:12547||gain||shrna knock down","HGNC:12547",0,1,0,0
"HGNC:12680||gain||starved","HGNC:12680",0,1,0,0
"HGNC:12729||gain||vehicle_untreated","HGNC:12729",0,1,0,0
"HGNC:12799||gain||vector","HGNC:12799",0,1,0,0
"HGNC:12919||gain||empty vector","HGNC:12919",0,1,0,0
"HGNC:12926||gain||empty vector","HGNC:12926",0,1,0,0
"HGNC:12930||gain||vehicle_untreated","HGNC:12930",0,1,0,0
"HGNC:12957||gain||empty vector","HGNC:12957",0,1,0,0
"HGNC:12981||gain||empty vector","HGNC:12981",0,1,0,0
"HGNC:13001||gain||empty vector","HGNC:13001",0,1,0,0
"HGNC:13041||gain||empty vector","HGNC:13041",0,1,0,0
"HGNC:13053||gain||empty vector","HGNC:13053",0,1,0,0
"HGNC:13059||gain||empty vector","HGNC:13059",0,1,0,0
"HGNC:13067||gain||empty vector","HGNC:13067",0,1,0,0
"HGNC:13068||gain||empty vector","HGNC:13068",0,1,0,0
"HGNC:13090||gain||empty vector","HGNC:13090",0,1,0,0
"HGNC:13096||gain||empty vector","HGNC:13096",0,1,0,0
"HGNC:13110||gain||empty vector","HGNC:13110",0,1,0,0
"HGNC:13145||gain||empty vector","HGNC:13145",0,1,0,0
"HGNC:13154||gain||empty vector","HGNC:13154",0,1,0,0
"HGNC:13299||gain||collected from day after hematopoietic differentiation","HGNC:13299",0,1,0,0
"HGNC:13498||gain||empty vector","HGNC:13498",0,1,0,0
"HGNC:13507||gain||empty vector","HGNC:13507",0,1,0,0
"HGNC:13532||gain||vehicle_untreated","HGNC:13532",0,1,0,0
"HGNC:13842||gain||empty vector","HGNC:13842",0,1,0,0
"HGNC:13993||gain||wt","HGNC:13993",0,1,0,0
"HGNC:14263||gain||si nc","HGNC:14263",0,1,0,0
"HGNC:14552||gain||vehicle_untreated","HGNC:14552",0,1,0,0
"HGNC:14607||gain||scramble","HGNC:14607",0,1,0,0
"HGNC:1554||gain||vehicle_untreated","HGNC:1554",0,1,0,0
"HGNC:15714||gain||vehicle_untreated","HGNC:15714",0,1,0,0
"HGNC:15804||gain||vehicle_untreated","HGNC:15804",0,1,0,0
"HGNC:15809||gain||empty vector","HGNC:15809",0,1,0,0
"HGNC:16175||gain||scrambled","HGNC:16175",0,1,0,0
"HGNC:16200||gain||sicontrol","HGNC:16200",0,1,0,0
"HGNC:16312||gain||vehicle_untreated","HGNC:16312",0,1,0,0
"HGNC:16355||gain||nc","HGNC:16355",0,1,0,0
"HGNC:16384||gain||sh scrambled control","HGNC:16384",0,1,0,0
"HGNC:16421||gain||ctrl","HGNC:16421",0,1,0,0
"HGNC:16432||gain||vehicle_untreated","HGNC:16432",0,1,0,0
"HGNC:1662||gain||vehicle_untreated","HGNC:1662",2,3,1,1
"HGNC:16747||gain||vehicle_untreated","HGNC:16747",0,1,0,0
"HGNC:16789||gain||vector","HGNC:16789",0,1,0,0
"HGNC:17026||gain||vehicle_untreated","HGNC:17026",0,1,0,0
"HGNC:17071||gain||scramble","HGNC:17071",0,1,0,0
"HGNC:17098||gain||vehicle_untreated","HGNC:17098",0,1,0,0
"HGNC:17563||gain||vehicle_untreated","HGNC:17563",7,8,4,4
"HGNC:17809||gain||scramble","HGNC:17809",0,1,0,0
"HGNC:17925||gain||vector","HGNC:17925",0,1,0,0
"HGNC:18241||gain||scramble shrna control","HGNC:18241",0,1,0,0
"HGNC:18314||gain||control sirna","HGNC:18314",0,1,0,0
"HGNC:18318||gain||vehicle_untreated","HGNC:18318",2,3,2,2
"HGNC:18344||gain||oe nc","HGNC:18344",0,1,0,0
"HGNC:18449||gain||vehicle_untreated","HGNC:18449",0,1,0,0
"HGNC:18585||gain||control shrna","HGNC:18585",0,1,0,0
"HGNC:18806||gain||vehicle_untreated","HGNC:18806",0,1,0,0
"HGNC:1917||gain||vehicle_untreated","HGNC:1917",0,1,0,0
"HGNC:1918||gain||vehicle_untreated","HGNC:1918",1,2,0,0
"HGNC:1919||gain||vehicle_untreated","HGNC:1919",0,1,0,0
"HGNC:19278||gain||NA","HGNC:19278",0,1,0,0
"HGNC:1932||gain||control sirna","HGNC:1932",0,1,0,0
"HGNC:19841||gain||con","HGNC:19841",0,1,0,0
"HGNC:201||gain||ctrl","HGNC:201",0,1,0,0
"HGNC:20186||gain||vehicle_untreated","HGNC:20186",0,1,0,0
"HGNC:2022||gain||vehicle_untreated","HGNC:2022",0,1,0,0
"HGNC:2023||gain||vehicle_untreated","HGNC:2023",0,1,0,0
"HGNC:2024||gain||vehicle_untreated","HGNC:2024",0,1,0,0
"HGNC:2025||gain||vehicle_untreated","HGNC:2025",0,1,0,0
"HGNC:20320||gain||vehicle_untreated","HGNC:20320",0,1,0,0
"HGNC:20369||gain||vehicle_untreated","HGNC:20369",0,1,0,0
"HGNC:20648||gain||empty vector","HGNC:20648",0,1,0,0
"HGNC:20749||gain||shrna","HGNC:20749",0,1,0,0
"HGNC:20874||gain||empty vector","HGNC:20874",0,1,0,0
"HGNC:20951||gain||vector","HGNC:20951",0,1,0,0
"HGNC:21018||gain||empty vector","HGNC:21018",0,1,0,0
"HGNC:21539||gain||wild type","HGNC:21539",0,1,0,0
"HGNC:226||gain||ev","HGNC:226",0,1,0,0
"HGNC:23238||gain||vehicle_untreated","HGNC:23238",0,1,0,0
"HGNC:23393||gain||scramble shrna control","HGNC:23393",0,1,0,0
"HGNC:23572||gain||stat stat","HGNC:23572",0,1,0,0
"HGNC:24323||gain||vehicle_untreated","HGNC:24323",0,2,0,0
"HGNC:25011||gain||vehicle_untreated","HGNC:25011",0,1,0,0
"HGNC:2538||gain||sh con","HGNC:2538",0,1,0,0
"HGNC:25557||gain||scramble shrna control","HGNC:25557",0,1,0,0
"HGNC:25585||gain||vehicle_untreated","HGNC:25585",0,1,0,0
"HGNC:25632||gain||vehicle_untreated","HGNC:25632",0,1,0,0
"HGNC:25736||gain||empty vector","HGNC:25736",0,1,0,0
"HGNC:25941||gain||vehicle_untreated","HGNC:25941",1,2,0,0
"HGNC:25994||gain||shcontrol","HGNC:25994",0,1,0,0
"HGNC:26010||gain||vehicle_untreated","HGNC:26010",0,1,0,0
"HGNC:26421||gain||empty vector","HGNC:26421",0,1,0,0
"HGNC:26687||gain||empty vector","HGNC:26687",0,1,0,0
"HGNC:26958||gain||vehicle_untreated","HGNC:26958",0,1,0,0
"HGNC:27260||gain||empty vector","HGNC:27260",0,1,0,0
"HGNC:27962||gain||vehicle_untreated","HGNC:27962",0,2,0,0
"HGNC:28068||gain||empty vector","HGNC:28068",0,1,0,0
"HGNC:28135||gain||vehicle_untreated","HGNC:28135",0,1,0,0
"HGNC:28337||gain||vehicle_untreated","HGNC:28337",2,3,1,1
"HGNC:28395||gain||ctrl","HGNC:28395",0,1,0,0
"HGNC:28510||gain||wt","HGNC:28510",0,1,0,0
"HGNC:28583||gain||collected from day after hematopoietic differentiation","HGNC:28583",0,1,0,0
"HGNC:28766||gain||empty vector","HGNC:28766",0,1,0,0
"HGNC:28857||gain||empty vector","HGNC:28857",0,1,0,0
"HGNC:28866||gain||scr","HGNC:28866",0,1,0,0
"HGNC:28867||gain||scr","HGNC:28867",0,1,0,0
"HGNC:28868||gain||control shrna","HGNC:28868",0,2,0,0
"HGNC:28908||gain||empty vector","HGNC:28908",0,1,0,0
"HGNC:2907||gain||vehicle_untreated","HGNC:2907",0,1,0,0
"HGNC:29079||gain||no drug","HGNC:29079",0,1,0,0
"HGNC:29190||gain||vehicle_untreated","HGNC:29190",0,1,0,0
"HGNC:29349||gain||ctrl","HGNC:29349",0,1,0,0
"HGNC:29798||gain||ctrl","HGNC:29798",0,1,0,0
"HGNC:30103||gain||sint","HGNC:30103",0,1,0,0
"HGNC:30163||gain||scramble shrna control","HGNC:30163",0,1,0,0
"HGNC:3019||gain||ctrl","HGNC:3019",0,1,0,0
"HGNC:30422||gain||lacz","HGNC:30422",0,1,0,0
"HGNC:30649||gain||ctrl","HGNC:30649",0,1,0,0
"HGNC:30758||gain||vehicle_untreated","HGNC:30758",0,1,0,0
"HGNC:3126||gain||vehicle_untreated","HGNC:3126",0,1,0,0
"HGNC:31487||gain||vehicle_untreated","HGNC:31487",0,1,0,0
"HGNC:31542||gain||vehicle_untreated","HGNC:31542",1,2,1,1
"HGNC:31543||gain||vehicle_untreated","HGNC:31543",0,1,0,0
"HGNC:31577||gain||ctrl","HGNC:31577",0,1,0,0
"HGNC:31580||gain||vehicle_untreated","HGNC:31580",0,1,0,0
"HGNC:31581||gain||pev","HGNC:31581",0,1,0,0
"HGNC:31601||gain||vehicle_untreated","HGNC:31601",0,1,0,0
"HGNC:31602||gain||vehicle_untreated","HGNC:31602",0,1,0,0
"HGNC:31615||gain||scramble","HGNC:31615",0,1,0,0
"HGNC:31615||gain||scramble xeno","HGNC:31615",0,1,0,0
"HGNC:31615||gain||vehicle_untreated","HGNC:31615",0,1,0,0
"HGNC:31635||gain||non treated","HGNC:31635",0,1,0,0
"HGNC:31641||gain||vector","HGNC:31641",0,1,0,0
"HGNC:31642||gain||vector","HGNC:31642",0,1,0,0
"HGNC:32024||gain||vehicle_untreated","HGNC:32024",0,1,0,0
"HGNC:32138||gain||vehicle_untreated","HGNC:32138",0,1,0,0
"HGNC:32207||gain||empty vector","HGNC:32207",0,1,0,0
"HGNC:32886||gain||vehicle_untreated","HGNC:32886",0,1,0,0
"HGNC:3319||gain||vehicle_untreated","HGNC:3319",0,1,0,0
"HGNC:33230||gain||empty vector","HGNC:33230",0,1,0,0
"HGNC:3326||gain||plko","HGNC:3326",0,1,0,0
"HGNC:33655||gain||vehicle_untreated","HGNC:33655",0,1,0,0
"HGNC:3466||gain||vector","HGNC:3466",0,1,0,0
"HGNC:3467||gain||vehicle_untreated","HGNC:3467",0,1,0,0
"HGNC:3490||gain||empty","HGNC:3490",0,1,0,0
"HGNC:3498||gain||sirna control","HGNC:3498",0,1,0,0
"HGNC:3527||gain||wt","HGNC:3527",0,1,0,0
"HGNC:3575||gain||vehicle_untreated","HGNC:3575",0,1,0,0
"HGNC:3665||gain||vehicle_untreated","HGNC:3665",1,2,1,1
"HGNC:3687||gain||absence of growth factors","HGNC:3687",0,1,0,0
"HGNC:378||gain||vehicle_untreated","HGNC:378",0,1,0,0
"HGNC:40862||gain||vehicle_untreated","HGNC:40862",0,1,0,0
"HGNC:4108||gain||vector","HGNC:4108",0,1,0,0
"HGNC:4170||gain||vehicle_untreated","HGNC:4170",2,3,1,1
