"cluster_id","ckey","contrast_entity","contrast_direction","contrast_control_key","k","n_total","canonical_name","gia_letto"
"cgroup_L5_455fe91d","CHEBI:86193||gain||vehicle_untreated","CHEBI:86193","gain","vehicle_untreated",4,37,"DAPT",FALSE
"cgroup_L5_57ea5503","CHEBI:88249||gain||vehicle_untreated","CHEBI:88249","gain","vehicle_untreated",4,18,"PD 0325901",FALSE
"cgroup_L5_af2c15aa","CHEBI:90693||gain||vehicle_untreated","CHEBI:90693","gain","vehicle_untreated",4,60,"hydrogen trithiocarbonate",FALSE
"cgroup_L5_4041e3af","CHEBI:95077||gain||vehicle_untreated","CHEBI:95077","gain","vehicle_untreated",4,31,"GSK-J4",FALSE
"cgroup_L5_b2645a34","CHEMBL:CHEMBL1201577||gain||vehicle_untreated","CHEMBL:CHEMBL1201577","gain","vehicle_untreated",4,104,"CETUXIMAB",FALSE
"cgroup_L5_f56d966d","CHEMBL:CHEMBL2177390||gain||vehicle_untreated","CHEMBL:CHEMBL2177390","gain","vehicle_untreated",4,38,"IPATASERTIB",TRUE
"cgroup_L5_840b7e36","HGNC:1653||gain||vehicle_untreated","HGNC:1653","gain","vehicle_untreated",4,39,"Corynebacterium acnes",FALSE
"cgroup_L5_2d53def6","HGNC:6005||gain||vehicle_untreated","HGNC:6005","gain","vehicle_untreated",4,144,"IL5",FALSE
"cgroup_L5_6b7b8076","MeSH:D000077273||gain||vehicle_untreated","MeSH:D000077273","gain","vehicle_untreated",4,61,"papillary thyroid carcinoma",TRUE
"cgroup_L5_387b0d1a","MeSH:D003922||gain||vehicle_untreated","MeSH:D003922","gain","vehicle_untreated",4,76,"type 1 diabetes",TRUE
"cgroup_L5_964c6389","MeSH:D006816||gain||vehicle_untreated","MeSH:D006816","gain","vehicle_untreated",4,648,"neurodevelopmental disorder",TRUE
"cgroup_L5_81c08752","MeSH:D012008||gain||diagnosis","MeSH:D012008","gain","diagnosis",4,174,"pediatric b-cell acute lymphoblastic leukemias",TRUE
"cgroup_L5_a7509255","NCBITaxon:1280||gain||vehicle_untreated","NCBITaxon:1280","gain","vehicle_untreated",4,25,"Staphylococcus aureus",FALSE
"cgroup_L5_a739837c","STR:adenoma||gain||vehicle_untreated","STR:adenoma","gain","vehicle_untreated",4,64,"pituitary adenoma",TRUE
"cgroup_L5_96c9f7bf","STR:bipolar_disorder||gain||vehicle_untreated","STR:bipolar_disorder","gain","vehicle_untreated",4,234,NA,TRUE
"cgroup_L5_988d478d","STR:copd||gain||vehicle_untreated","STR:copd","gain","vehicle_untreated",4,148,"ionizing radiation",TRUE
"cgroup_L5_17b55386","STR:fshd||gain||vehicle_untreated","STR:fshd","gain","vehicle_untreated",4,210,"Facioscapulohumeral muscular dystrophy",TRUE
"cgroup_L5_80a3028a","STR:jib_04||gain||vehicle_untreated","STR:jib_04","gain","vehicle_untreated",4,14,"Doxycycline",FALSE
"cgroup_L5_74daf1c9","STR:oscc||gain||vehicle_untreated","STR:oscc","gain","vehicle_untreated",4,28,"oral squamous cell carcinoma",FALSE
"cgroup_L5_37b0b276","STR:osteosarcoma||gain||vehicle_untreated","STR:osteosarcoma","gain","vehicle_untreated",4,69,"osteosarcoma",FALSE
"cgroup_L5_3de56a79","STR:pdac||gain||vehicle_untreated","STR:pdac","gain","vehicle_untreated",4,93,"pdac",TRUE
"cgroup_L5_5801e974","STR:psoriasis_vulgaris||gain||vehicle_untreated","STR:psoriasis_vulgaris","gain","vehicle_untreated",4,27,"psoriasis vulgaris",FALSE
"cgroup_L5_27f3255f","STR:rbm4_knockdown||block||vehicle_untreated","STR:rbm4_knockdown","block","vehicle_untreated",4,16,"RBM4",TRUE
"cgroup_L5_eedd08cb","STR:sirna_pool_against_igf2bp1||block||control sirna","STR:sirna_pool_against_igf2bp1","block","control sirna",4,25,"IGF2BP1",TRUE
"cgroup_L5_37ecd157","STR:vegf||gain||vehicle_untreated","STR:vegf","gain","vehicle_untreated",4,26,"but-1-ene-1,2,4-tricarboxylic acid",FALSE
"cgroup_L5_b3bbf8e4","CHEBI:125628||gain||vehicle_untreated","CHEBI:125628","gain","vehicle_untreated",3,25,"alisertib",FALSE
"cgroup_L5_61352c9e","CHEBI:132082||gain||vehicle_untreated","CHEBI:132082","gain","vehicle_untreated",3,23,"entinostat",FALSE
"cgroup_L5_63180d66","CHEBI:138438||gain||vehicle_untreated","CHEBI:138438","gain","vehicle_untreated",3,21,NA,FALSE
"cgroup_L5_b45f7252","CHEBI:142708||gain||vehicle_untreated","CHEBI:142708","gain","vehicle_untreated",3,25,"tigecycline(1+)",FALSE
"cgroup_L5_3370a794","CHEBI:145372||gain||vehicle_untreated","CHEBI:145372","gain","vehicle_untreated",3,38,"Gilteritinib",FALSE
"cgroup_L5_d28620cd","CHEBI:15738||gain||vehicle_untreated","CHEBI:15738","gain","vehicle_untreated",3,17,"staurosporine",FALSE
"cgroup_L5_daf8c38a","CHEBI:16330||gain||ethanol","CHEBI:16330","gain","ethanol",3,30,"prostate cancer",FALSE
"cgroup_L5_550bcd06","CHEBI:16412||gain||rpmi media","CHEBI:16412","gain","rpmi media",3,42,"hexanoate",FALSE
"cgroup_L5_862cd9b9","CHEBI:167670||gain||vehicle_untreated","CHEBI:167670","gain","vehicle_untreated",3,54,"SCH772984",FALSE
"cgroup_L5_56d531e8","CHEBI:17154||gain||vehicle_untreated","CHEBI:17154","gain","vehicle_untreated",3,39,"hydron",FALSE
"cgroup_L5_5a202240","CHEBI:17234||gain||vehicle_untreated","CHEBI:17234","gain","vehicle_untreated",3,73,"glucose",FALSE
"cgroup_L5_5756018b","CHEBI:176844||gain||vehicle_untreated","CHEBI:176844","gain","vehicle_untreated",3,16,"niraparib",FALSE
"cgroup_L5_a98f0b3d","CHEBI:17823||gain||ethanol","CHEBI:17823","gain","ethanol",3,180,"3-ADP-glyceric acid",TRUE
"cgroup_L5_a6ef5313","CHEBI:17939||gain||vehicle_untreated","CHEBI:17939","gain","vehicle_untreated",3,35,"IHH",FALSE
"cgroup_L5_34376df0","CHEBI:18357||gain||vehicle_untreated","CHEBI:18357","gain","vehicle_untreated",3,37,"biotin amide",FALSE
"cgroup_L5_c5c72bba","CHEBI:189651||gain||vehicle_untreated","CHEBI:189651","gain","vehicle_untreated",3,23,"dBET6",FALSE
"cgroup_L5_653390ec","CHEBI:22676||gain||vehicle_untreated","CHEBI:22676","gain","vehicle_untreated",3,21,"indole-3-acetic acid",FALSE
"cgroup_L5_ea4a1823","CHEBI:22984||gain||vehicle_untreated","CHEBI:22984","gain","vehicle_untreated",3,33,"calcium atom",TRUE
"cgroup_L5_2618c026","CHEBI:232613||gain||vehicle_untreated","CHEBI:232613","gain","vehicle_untreated",3,17,"BRM014",FALSE
"cgroup_L5_f01e9f74","CHEBI:233643||gain||vehicle_untreated","CHEBI:233643","gain","vehicle_untreated",3,18,"<small>L</small>-methionine + UNC0642",FALSE
"cgroup_L5_fde7b89b","CHEBI:2704||gain||vehicle_untreated","CHEBI:2704","gain","vehicle_untreated",3,35,"anastrozole",FALSE
"cgroup_L5_57810d6c","CHEBI:27881||gain||vehicle_untreated","CHEBI:27881","gain","vehicle_untreated",3,28,"resveratrol",FALSE
"cgroup_L5_d7abf612","CHEBI:28201||gain||vehicle_untreated","CHEBI:28201","gain","vehicle_untreated",3,90,"2-hexaprenyl-6-methoxy-1,4-benzoquinone",FALSE
"cgroup_L5_26c302f6","CHEBI:28680||gain||vehicle_untreated","CHEBI:28680","gain","vehicle_untreated",3,17,"Buchananine",FALSE
"cgroup_L5_3d3658ad","CHEBI:28777||gain||vehicle_untreated","CHEBI:28777","gain","vehicle_untreated",3,30,"liquiritigenin",FALSE
"cgroup_L5_1c7b64af","CHEBI:3638||gain||vehicle_untreated","CHEBI:3638","gain","vehicle_untreated",3,19,"chloroquine",FALSE
"cgroup_L5_8078374b","CHEBI:37415||gain||vehicle_untreated","CHEBI:37415","gain","vehicle_untreated",3,14,"α-amanitin",FALSE
"cgroup_L5_ebd83cd1","CHEBI:42068||gain||vehicle_untreated","CHEBI:42068","gain","vehicle_untreated",3,103,"idarubicin",FALSE
"cgroup_L5_451ecb56","CHEBI:47344||gain||vehicle_untreated","CHEBI:47344","gain","vehicle_untreated",3,32,"Fibrin",FALSE
"cgroup_L5_ae969461","CHEBI:47458||gain||vehicle_untreated","CHEBI:47458","gain","vehicle_untreated",3,15,"saracatinib",FALSE
"cgroup_L5_24ae0579","CHEBI:47898||gain||vehicle_untreated","CHEBI:47898","gain","vehicle_untreated",3,131,"4'-epidoxorubicin",FALSE
"cgroup_L5_8f29463d","CHEBI:50729||gain||vehicle_untreated","CHEBI:50729","gain","vehicle_untreated",3,17,"mitoxantrone",TRUE
"cgroup_L5_06ff1592","CHEBI:5118||gain||vehicle_untreated","CHEBI:5118","gain","vehicle_untreated",3,19,"fluoxetine",FALSE
"cgroup_L5_83b1f88c","CHEBI:61397||gain||vehicle_untreated","CHEBI:61397","gain","vehicle_untreated",3,367,"(<i>S</i>)-glaucine(1+)",TRUE
"cgroup_L5_92f4f307","CHEBI:64317||gain||vehicle_untreated","CHEBI:64317","gain","vehicle_untreated",3,122,"kanamycin A",FALSE
"cgroup_L5_b80b0368","CHEBI:6704||gain||vehicle_untreated","CHEBI:6704","gain","vehicle_untreated",3,15,"mebendazole",FALSE
"cgroup_L5_05322ba1","CHEBI:71019||gain||vehicle_untreated","CHEBI:71019","gain","vehicle_untreated",3,49,"omacetaxine mepesuccinate",FALSE
"cgroup_L5_4290da61","CHEBI:73572||gain||vehicle_untreated","CHEBI:73572","gain","vehicle_untreated",3,52,"lipoteichoic acid",FALSE
"cgroup_L5_83135c89","CHEBI:76612||gain||vehicle_untreated","CHEBI:76612","gain","vehicle_untreated",3,31,"EC 6.3.2.4 (<small>D</small>-alanine—<small>D</small>-alanine ligase) inhibitor",FALSE
"cgroup_L5_b8bc334a","CHEBI:79369||gain||vehicle_untreated","CHEBI:79369","gain","vehicle_untreated",3,15,"elesclomol",FALSE
"cgroup_L5_af782291","CHEBI:81571||gain||vehicle_untreated","CHEBI:81571","gain","vehicle_untreated",3,22,"<em>N</em>-hydroxydihomomethionine",FALSE
"cgroup_L5_a3112513","CHEBI:8228||gain||vehicle_untreated","CHEBI:8228","gain","vehicle_untreated",3,138,"pioglitazone",FALSE
"cgroup_L5_00fd9348","CHEBI:8499||gain||vehicle_untreated","CHEBI:8499","gain","vehicle_untreated",3,18,"propranolol",FALSE
"cgroup_L5_7cda77c1","CHEBI:90195||gain||vehicle_untreated","CHEBI:90195","gain","vehicle_untreated",3,23,"tacedinaline",FALSE
"cgroup_L5_0a71325c","CHEBI:90217||gain||vehicle_untreated","CHEBI:90217","gain","vehicle_untreated",3,256,"quizartinib",FALSE
"cgroup_L5_87135459","CHEBI:91414||gain||vehicle_untreated","CHEBI:91414","gain","vehicle_untreated",3,20,"adavosertib",FALSE
"cgroup_L5_3437775a","CHEBI:91450||gain||vehicle_untreated","CHEBI:91450","gain","vehicle_untreated",3,52,"sapanisertib",FALSE
"cgroup_L5_f2139c4f","CHEBI:94287||gain||vehicle_untreated","CHEBI:94287","gain","vehicle_untreated",3,21,"erastin",FALSE
"cgroup_L5_edc8e828","CHEBI:95083||gain||vehicle_untreated","CHEBI:95083","gain","vehicle_untreated",3,20,"<em>P</em>-{α-<small>D</small>-Glc<em>p</em>NAc-(1→3)-[<small>D</small>-GroA-(2→1)]-α-<small>D</small>-Glc<em>p</em>NAc-6-yl}-α-<small>D</small>-Glc<em>p</em>NAc-(1→3)-[<small>D</small>-GroA-(2→1)]-α-<small>D</small>-Glc<em>p</em>NAc-<em>P</em>-6-[CH<small><sub>2</sub></small>]<small><sub>5</sub></small>NHC(=O)[CH<small><sub>2</sub></small>]<small><sub>4</sub></small>C(=O)NHR group",FALSE
"cgroup_L5_766cd3c6","CHEBI:9513||gain||vehicle_untreated","CHEBI:9513","gain","vehicle_untreated",3,39,"thalidomide",FALSE
"cgroup_L5_5e0c0fae","CHEMBL:CHEMBL1201576||gain||vehicle_untreated","CHEMBL:CHEMBL1201576","gain","vehicle_untreated",3,183,"RITUXIMAB",FALSE
"cgroup_L5_1d4f4a13","CHEMBL:CHEMBL1201583||gain||vehicle_untreated","CHEMBL:CHEMBL1201583","gain","vehicle_untreated",3,54,"bevacizumab",FALSE
"cgroup_L5_e135d758","CHEMBL:CHEMBL2107881||gain||vehicle_untreated","CHEMBL:CHEMBL2107881","gain","vehicle_untreated",3,31,"2-hydroxy-6-oxohexa-2,4-dienoic acid",FALSE
"cgroup_L5_0a4e5f58","CHEMBL:CHEMBL3544911||gain||vehicle_untreated","CHEMBL:CHEMBL3544911","gain","vehicle_untreated",3,20,"PREXASERTIB",FALSE
"cgroup_L5_28bee975","CHEMBL:CHEMBL3987016||gain||vehicle_untreated","CHEMBL:CHEMBL3987016","gain","vehicle_untreated",3,26,"MIVEBRESIB",FALSE
"cgroup_L5_e16bfa7f","CHEMBL:CHEMBL4297454||gain||vehicle_untreated","CHEMBL:CHEMBL4297454","gain","vehicle_untreated",3,27,"ABBV-744",FALSE
"cgroup_L5_b1c1f147","CHEMBL:CHEMBL4650278||gain||vehicle_untreated","CHEMBL:CHEMBL4650278","gain","vehicle_untreated",3,31,"REVUMENIB SESQUIFUMARATE",FALSE
"cgroup_L5_79981eb2","COMBO:il-13+il-4||gain||vehicle_untreated","COMBO:il-13+il-4","gain","vehicle_untreated",3,15,"Interleukin-4",FALSE
"cgroup_L5_9f34eb99","COMBO:indisulam+palbociclib||gain||vehicle_untreated","COMBO:indisulam+palbociclib","gain","vehicle_untreated",3,13,"PS(20:3(8Z,11Z,14Z)/18:0)",TRUE
"cgroup_L5_ff45f67e","COMBO:ionomycin+pma||gain||vehicle_untreated","COMBO:ionomycin+pma","gain","vehicle_untreated",3,16,"phorbol 12-myristate 13-acetate",FALSE
"cgroup_L5_aad8ed47","COMBO:taz+yap||block||control sirna","COMBO:taz+yap","block","control sirna",3,78,"YAP1",TRUE
"cgroup_L5_bc0533f6","HGNC:11766||gain||no treatment","HGNC:11766","gain","no treatment",3,34,"Transforming growth factor beta 1",FALSE
"cgroup_L5_b0e8388e","HGNC:11768||gain||vehicle_untreated","HGNC:11768","gain","vehicle_untreated",3,115,"TYROSINE 3-MONOOXYGENASE/TRYPTOPHAN 5-MONOOXYGENASE ACTIVATION PROTEIN GAMMA",FALSE
"cgroup_L5_c79aeea3","HGNC:11998||gain||vehicle_untreated","HGNC:11998","gain","vehicle_untreated",3,88,"TP53",FALSE
"cgroup_L5_206576be","HGNC:2434||gain||vehicle_untreated","HGNC:2434","gain","vehicle_untreated",3,14,"<small>L</small>-arabinono-1,4-lactone",TRUE
"cgroup_L5_d693cf88","HGNC:30743||gain||vehicle_untreated","HGNC:30743","gain","vehicle_untreated",3,66,"IL25",FALSE
"cgroup_L5_b9921e6e","HGNC:3430||gain||vehicle_untreated","HGNC:3430","gain","vehicle_untreated",3,26,"HERC2P7",FALSE
"cgroup_L5_f25af0a2","HGNC:3676||gain||vehicle_untreated","HGNC:3676","gain","vehicle_untreated",3,22,"ELAVL4",FALSE
"cgroup_L5_9132f546","HGNC:5423||gain||vehicle_untreated","HGNC:5423","gain","vehicle_untreated",3,46,"IFNA2",FALSE
"cgroup_L5_368b96fc","HGNC:5438||gain||unstimulated","HGNC:5438","gain","unstimulated",3,39,"1-(β-<small>D</small>-galactosyl)-2-(2-hydroxyacyl)sphingosine",FALSE
"cgroup_L5_3973fe03","HGNC:5991||gain||vehicle_untreated","HGNC:5991","gain","vehicle_untreated",3,20,"Interleukin-1alpha",FALSE
"cgroup_L5_d631ee89","HGNC:6011||gain||vehicle_untreated","HGNC:6011","gain","vehicle_untreated",3,33,"IL3",FALSE
"cgroup_L5_59d2b212","HGNC:6407||gain||vehicle_untreated","HGNC:6407","gain","vehicle_untreated",3,47,"KRAS",FALSE
"cgroup_L5_680b6b9c","HGNC:8975||gain||vehicle_untreated","HGNC:8975","gain","vehicle_untreated",3,35,"PIK3CA",FALSE
"cgroup_L5_c669863b","MeSH:D001749||gain||vehicle_untreated","MeSH:D001749","gain","vehicle_untreated",3,68,"bladder cancer",FALSE
"cgroup_L5_fbcdc471","MeSH:D002311||gain||vehicle_untreated","MeSH:D002311","gain","vehicle_untreated",3,17,"Cardiomyopathy, Dilated",FALSE
"cgroup_L5_e0c9a685","MeSH:D003876||gain||vehicle_untreated","MeSH:D003876","gain","vehicle_untreated",3,71,"Atopic Dermatitis",FALSE
"cgroup_L5_3e8ba26a","MeSH:D005909||gain||vehicle_untreated","MeSH:D005909","gain","vehicle_untreated",3,46,"Gentamicins",TRUE
"cgroup_L5_f2f8d3ac","MeSH:D006519||gain||vehicle_untreated","MeSH:D006519","gain","vehicle_untreated",3,51,"Hepatitis, Alcoholic",FALSE
"cgroup_L5_d53bf74e","MeSH:D008224||gain||vehicle_untreated","MeSH:D008224","gain","vehicle_untreated",3,50,"Lymphoma, Follicular",FALSE
"cgroup_L5_be3d65c3","MeSH:D010634||gain||vehicle_untreated","MeSH:D010634","gain","vehicle_untreated",3,68,"Phenobarbital",FALSE
"cgroup_L5_719ab136","MeSH:D012595||gain||vehicle_untreated","MeSH:D012595","gain","vehicle_untreated",3,139,"systemic sclerosis",FALSE
"cgroup_L5_6ee86f02","MeSH:D013167||gain||vehicle_untreated","MeSH:D013167","gain","vehicle_untreated",3,20,"ankylosing spondylitis",FALSE
"cgroup_L5_6c7f9e9e","MeSH:D015451||gain||vehicle_untreated","MeSH:D015451","gain","vehicle_untreated",3,32,"chronic lymphocytic leukemia",FALSE
"cgroup_L5_2f86628a","MeSH:D015470||gain||vehicle_untreated","MeSH:D015470","gain","vehicle_untreated",3,47,"Antifibrinolytic Agents",TRUE
"cgroup_L5_729b276d","MeSH:D016640||gain||vehicle_untreated","MeSH:D016640","gain","vehicle_untreated",3,54,"plasma",FALSE
"cgroup_L5_034592d9","NCBITaxon:1282||gain||vehicle_untreated","NCBITaxon:1282","gain","vehicle_untreated",3,31,"Staphylococcus epidermidis",FALSE
"cgroup_L5_44420e6e","NCBITaxon:851||gain||vehicle_untreated","NCBITaxon:851","gain","vehicle_untreated",3,22,"fusobacteriumnucleatum",FALSE
"cgroup_L5_47e67cab","STR:1_25_oh_2d3||gain||vehicle_untreated","STR:1_25_oh_2d3","gain","vehicle_untreated",3,59,"(<i>S</i>)-<em>N</em>-methylcanadine",FALSE
"cgroup_L5_80b98113","STR:affected||gain||unaffected","STR:affected","gain","unaffected",3,28,"Hutchinson-Gilford Progeria Syndrome",FALSE
"cgroup_L5_aaecff07","STR:biliary_atresia||gain||vehicle_untreated","STR:biliary_atresia","gain","vehicle_untreated",3,46,"biliary atresia",TRUE
"cgroup_L5_7636ff0e","STR:chronic_periodontitis||gain||vehicle_untreated","STR:chronic_periodontitis","gain","vehicle_untreated",3,28,"chronic pariodontiits",FALSE
"cgroup_L5_b837242a","STR:cocl2||gain||vehicle_untreated","STR:cocl2","gain","vehicle_untreated",3,13,"cobalt chloride",FALSE
"cgroup_L5_03544ab6","STR:covid||gain||vehicle_untreated","STR:covid","gain","vehicle_untreated",3,22,"human papillomavirus",FALSE
"cgroup_L5_79b3a442","STR:cteph||gain||vehicle_untreated","STR:cteph","gain","vehicle_untreated",3,25,"cteph",FALSE
"cgroup_L5_45ca22b1","STR:dbrd9||gain||vehicle_untreated","STR:dbrd9","gain","vehicle_untreated",3,18,"VASH2",FALSE
"cgroup_L5_777adc83","STR:g007_lk||gain||vehicle_untreated","STR:g007_lk","gain","vehicle_untreated",3,35,"colorectal adenocarcinoma",FALSE
"cgroup_L5_97da8b42","STR:hypertension||gain||vehicle_untreated","STR:hypertension","gain","vehicle_untreated",3,52,"spinal cord injury",FALSE
"cgroup_L5_1556072e","STR:interferon_alpha||gain||vehicle_untreated","STR:interferon_alpha","gain","vehicle_untreated",3,45,"Interferon-alpha",FALSE
"cgroup_L5_7ba0168b","STR:lupus||gain||vehicle_untreated","STR:lupus","gain","vehicle_untreated",3,99,"systemic lupus erythematosus",FALSE
"cgroup_L5_70f8671b","STR:medulloblastoma||gain||vehicle_untreated","STR:medulloblastoma","gain","vehicle_untreated",3,141,"medulloblastoma",FALSE
"cgroup_L5_c2cce144","STR:multiple_myeloma||gain||vehicle_untreated_liquid","STR:multiple_myeloma","gain","vehicle_untreated_liquid",3,117,"acute lymphoblastic leukemia",TRUE
"cgroup_L5_469db990","STR:nahs||gain||vehicle_untreated","STR:nahs","gain","vehicle_untreated",3,25,"hydrogen sulfide",FALSE
"cgroup_L5_36b956de","STR:ptsd||gain||vehicle_untreated","STR:ptsd","gain","vehicle_untreated",3,75,"acute myeloid leukemia",TRUE
"cgroup_L5_75110535","STR:senescent||gain||vehicle_untreated","STR:senescent","gain","vehicle_untreated",3,14,"Aging",FALSE
"cgroup_L5_64c55823","STR:smoking||gain||vehicle_untreated","STR:smoking","gain","vehicle_untreated",3,44,"smoking",FALSE
"cgroup_L5_5929f298","STR:snx631||gain||vehicle_untreated","STR:snx631","gain","vehicle_untreated",3,64,"lncap cells treated with 500 nm snx631 for 72 hours",FALSE
"cgroup_L5_e0fdea29","STR:sr2211||gain||vehicle_untreated","STR:sr2211","gain","vehicle_untreated",3,10,"sr2211",TRUE
"cgroup_L5_64adcd6b","STR:srsf1_knockdown||block||vehicle_untreated","STR:srsf1_knockdown","block","vehicle_untreated",3,13,"serine and arginine rich splicing factor 1",FALSE
"cgroup_L5_e7eebebd","STR:steatotic||gain||vehicle_untreated","STR:steatotic","gain","vehicle_untreated",3,71,"steatotic",FALSE
"cgroup_L5_ead098cd","STR:stroke||gain||vehicle_untreated","STR:stroke","gain","vehicle_untreated",3,27,"stroke",FALSE
"cgroup_L5_64d858b5","STR:tgf_b||gain||vehicle_untreated","STR:tgf_b","gain","vehicle_untreated",3,16,"Met-tRNA<small><sup>Met</small></sup>",FALSE
"cgroup_L5_f9cc41b3","STR:vtp50469||gain||vehicle_untreated","STR:vtp50469","gain","vehicle_untreated",3,22,"0.1% vtp50469 in chow",FALSE
"cgroup_L5_4d535f25","STR:ykl_5_124||gain||vehicle_untreated","STR:ykl_5_124","gain","vehicle_untreated",3,40,"ykl-5-124 (100 nm)",FALSE
