"cluster_id","entita","tipo","chi","modo","n_studi_tolti","bracci_tolti","campioni_tolti","n_geni_richiesti","n_geni_confrontati","n_geni_spariti","spearman","n_sig_pieno","n_sig_ridotto","n_sig_persi","n_sig_guadagnati","max_abs_delta_logFC","gene_max_delta","k_pieno","k_ridotto"
"cgroup_L5_871ae09e","SARS-CoV-2","pulito (LOO)","GSE153277","tutti",1,2,11,1933,1930,3,0.924197017941222,1933,1372,561,0,0.884236962724635,"ENSG00000285010",34,33
"cgroup_L5_871ae09e","SARS-CoV-2","pulito (LOO)","GSE155518","tutti",1,1,6,1933,1917,16,0.948014203122777,1933,1818,115,0,0.624226907721877,"ENSG00000171855",34,33
"cgroup_L5_871ae09e","SARS-CoV-2","pulito (LOO)","GSE159201","tutti",1,2,12,1933,1933,0,0.958770549317177,1933,1849,84,0,0.163543462487809,"ENSG00000203859",34,33
"cgroup_L5_871ae09e","SARS-CoV-2","pulito (LOO)","GSE163959","tutti",1,4,19,1933,1930,3,0.95788775090601,1933,1848,85,0,0.045316325104102,"ENSG00000206513",34,33
"cgroup_L5_871ae09e","SARS-CoV-2","pulito (LOO)","GSE164073","tutti",1,2,11,1933,1933,0,0.961471564688239,1933,1901,32,0,0.0832204572190742,"ENSG00000261862",34,33
"cgroup_L5_871ae09e","SARS-CoV-2","pulito (LOO)","GSE181238","tutti",1,1,5,1933,1932,1,0.952443050731905,1933,1807,126,0,0.0173731940093926,"ENSG00000185507",34,33
"cgroup_L5_871ae09e","SARS-CoV-2","pulito (LOO)","GSE183850","tutti",1,2,24,1933,1929,4,0.910311252956713,1933,1578,355,0,1.77269383258714,"ENSG00000274821",34,33
"cgroup_L5_871ae09e","SARS-CoV-2","pulito (LOO)","GSE183999","tutti",1,2,8,1933,1932,1,0.937475198944097,1933,1746,187,0,0.0506050662652791,"ENSG00000185507",34,33
"cgroup_L5_871ae09e","SARS-CoV-2","pulito (LOO)","GSE188382","tutti",1,1,7,1933,1933,0,0.977692423833671,1933,1892,41,0,0.014840336603523,"ENSG00000285048",34,33
"cgroup_L5_871ae09e","SARS-CoV-2","pulito (LOO)","GSE190350","tutti",1,1,6,1933,1933,0,0.9305494683689,1933,1777,156,0,0.30085528031165,"ENSG00000183709",34,33
"cgroup_L5_871ae09e","SARS-CoV-2","pulito (LOO)","GSE193330","tutti",1,2,11,1933,1933,0,0.940048910435055,1933,1846,87,0,0.321882554331449,"ENSG00000110243",34,33
"cgroup_L5_871ae09e","SARS-CoV-2","pulito (LOO)","GSE196113","tutti",1,1,6,1933,1933,0,0.945268381651256,1933,1626,307,0,0.214878448637676,"ENSG00000215183",34,33
"cgroup_L5_871ae09e","SARS-CoV-2","pulito (LOO)","GSE196464","tutti",1,2,15,1933,1929,4,0.958320804956874,1933,1666,267,0,0.331526862760225,"ENSG00000183709",34,33
"cgroup_L5_871ae09e","SARS-CoV-2","pulito (LOO)","GSE198449","tutti",1,12,2260,1933,1923,10,0.892510975385771,1933,1785,148,0,0.330087897260784,"ENSG00000262156",34,33
"cgroup_L5_871ae09e","SARS-CoV-2","pulito (LOO)","GSE198722","tutti",1,2,24,1933,1933,0,0.954360450808054,1933,1775,158,0,0.302369088098552,"ENSG00000170054",34,33
"cgroup_L5_871ae09e","SARS-CoV-2","pulito (LOO)","GSE199743","tutti",1,2,16,1933,1933,0,0.970320414979002,1933,1584,349,0,0.103083826045178,"ENSG00000243543",34,33
"cgroup_L5_871ae09e","SARS-CoV-2","pulito (LOO)","GSE202963","tutti",1,1,5,1933,1933,0,0.876278630064213,1933,1687,246,0,0.500344373498961,"ENSG00000171855",34,33
"cgroup_L5_871ae09e","SARS-CoV-2","pulito (LOO)","GSE205621","tutti",1,6,30,1933,1933,0,0.948405586025756,1933,1403,530,0,0.37682179747268,"ENSG00000285010",34,33
"cgroup_L5_871ae09e","SARS-CoV-2","pulito (LOO)","GSE206677","tutti",1,1,9,1933,1933,0,0.952293741733015,1933,1718,215,0,0.00529356603771369,"ENSG00000285048",34,33
"cgroup_L5_871ae09e","SARS-CoV-2","pulito (LOO)","GSE217099","tutti",1,1,5,1933,1932,1,0.972116903813301,1933,1836,97,0,0.0100033387147167,"ENSG00000285048",34,33
"cgroup_L5_871ae09e","SARS-CoV-2","pulito (LOO)","GSE225517","tutti",1,2,15,1933,1932,1,0.955099597965386,1933,1904,29,0,0.0440849151381424,"ENSG00000176635",34,33
"cgroup_L5_871ae09e","SARS-CoV-2","pulito (LOO)","GSE225564","tutti",1,2,11,1933,1932,1,0.937715813740645,1933,1479,454,0,0.402321539684287,"ENSG00000183709",34,33
"cgroup_L5_871ae09e","SARS-CoV-2","pulito (LOO)","GSE226702","tutti",1,3,12,1933,1933,0,0.936303816732699,1933,1727,206,0,0.293945358176811,"ENSG00000261862",34,33
"cgroup_L5_871ae09e","SARS-CoV-2","pulito (LOO)","GSE233732","tutti",1,1,32,1933,1931,2,0.959373226302623,1933,1746,187,0,0.0297706084219921,"ENSG00000285048",34,33
"cgroup_L5_871ae09e","SARS-CoV-2","pulito (LOO)","GSE244484","tutti",1,1,8,1933,1931,2,0.986180818907733,1933,1599,334,0,0.203141538427086,"ENSG00000285010",34,33
"cgroup_L5_871ae09e","SARS-CoV-2","pulito (LOO)","GSE244485","tutti",1,1,18,1933,1933,0,0.958724725015353,1933,1417,516,0,0.085412809224893,"ENSG00000072080",34,33
"cgroup_L5_871ae09e","SARS-CoV-2","pulito (LOO)","GSE244486","tutti",1,1,18,1933,1933,0,0.952980340334453,1933,1404,529,0,0.137973288923717,"ENSG00000072080",34,33
"cgroup_L5_871ae09e","SARS-CoV-2","pulito (LOO)","GSE253542","tutti",1,1,5,1933,1930,3,0.940095766137593,1933,1749,184,0,0.0353517200600841,"ENSG00000185507",34,33
"cgroup_L5_871ae09e","SARS-CoV-2","nullo appaiato","estrazione 1","tutti",1,1,4,1933,1933,0,0.97427720496016,1933,1853,80,0,0.0802734237587333,"ENSG00000206513",34,33
"cgroup_L5_871ae09e","SARS-CoV-2","nullo appaiato","estrazione 2","tutti",1,1,5,1933,1933,0,0.876278630064213,1933,1687,246,0,0.500344373498961,"ENSG00000171855",34,33
"cgroup_L5_871ae09e","SARS-CoV-2","nullo appaiato","estrazione 3","tutti",1,4,19,1933,1930,3,0.95788775090601,1933,1848,85,0,0.045316325104102,"ENSG00000206513",34,33
"cgroup_L5_871ae09e","SARS-CoV-2","nullo appaiato","estrazione 4","tutti",1,1,18,1933,1933,0,0.952980340334453,1933,1404,529,0,0.137973288923717,"ENSG00000072080",34,33
"cgroup_L5_871ae09e","SARS-CoV-2","nullo appaiato","estrazione 5","tutti",1,1,6,1933,1933,0,0.945268381651256,1933,1626,307,0,0.214878448637676,"ENSG00000215183",34,33
"cgroup_L5_871ae09e","SARS-CoV-2","nullo appaiato","estrazione 6","tutti",1,1,7,1933,1933,0,0.977692423833671,1933,1892,41,0,0.014840336603523,"ENSG00000285048",34,33
"cgroup_L5_871ae09e","SARS-CoV-2","nullo appaiato","estrazione 7","tutti",1,1,6,1933,1933,0,0.945268381651256,1933,1626,307,0,0.214878448637676,"ENSG00000215183",34,33
"cgroup_L5_871ae09e","SARS-CoV-2","nullo appaiato","estrazione 8","tutti",1,3,12,1933,1933,0,0.936303816732699,1933,1727,206,0,0.293945358176811,"ENSG00000261862",34,33
"cgroup_L5_871ae09e","SARS-CoV-2","nullo appaiato","estrazione 9","tutti",1,2,11,1933,1932,1,0.937715813740645,1933,1479,454,0,0.402321539684287,"ENSG00000183709",34,33
"cgroup_L5_871ae09e","SARS-CoV-2","nullo appaiato","estrazione 10","tutti",1,1,7,1933,1933,0,0.977692423833671,1933,1892,41,0,0.014840336603523,"ENSG00000285048",34,33
"cgroup_L5_871ae09e","SARS-CoV-2","nullo appaiato","estrazione 11","tutti",1,3,12,1933,1933,0,0.936303816732699,1933,1727,206,0,0.293945358176811,"ENSG00000261862",34,33
"cgroup_L5_871ae09e","SARS-CoV-2","nullo appaiato","estrazione 12","tutti",1,2,11,1933,1933,0,0.961471564688239,1933,1901,32,0,0.0832204572190742,"ENSG00000261862",34,33
"cgroup_L5_871ae09e","SARS-CoV-2","nullo appaiato","estrazione 13","tutti",1,2,11,1933,1933,0,0.961471564688239,1933,1901,32,0,0.0832204572190742,"ENSG00000261862",34,33
"cgroup_L5_871ae09e","SARS-CoV-2","nullo appaiato","estrazione 14","tutti",1,2,11,1933,1932,1,0.937715813740645,1933,1479,454,0,0.402321539684287,"ENSG00000183709",34,33
"cgroup_L5_871ae09e","SARS-CoV-2","nullo appaiato","estrazione 15","tutti",1,1,5,1933,1932,1,0.972116903813301,1933,1836,97,0,0.0100033387147167,"ENSG00000285048",34,33
"cgroup_L5_871ae09e","SARS-CoV-2","nullo appaiato","estrazione 16","tutti",1,2,15,1933,1932,1,0.955099597965386,1933,1904,29,0,0.0440849151381424,"ENSG00000176635",34,33
"cgroup_L5_871ae09e","SARS-CoV-2","nullo appaiato","estrazione 17","tutti",1,2,11,1933,1933,0,0.961471564688239,1933,1901,32,0,0.0832204572190742,"ENSG00000261862",34,33
"cgroup_L5_871ae09e","SARS-CoV-2","nullo appaiato","estrazione 18","tutti",1,1,6,1933,1933,0,0.840137604159592,1933,1868,65,0,0.0196810389838102,"ENSG00000185507",34,33
"cgroup_L5_871ae09e","SARS-CoV-2","nullo appaiato","estrazione 19","tutti",1,2,24,1933,1929,4,0.910311252956713,1933,1578,355,0,1.77269383258714,"ENSG00000274821",34,33
"cgroup_L5_871ae09e","SARS-CoV-2","nullo appaiato","estrazione 20","tutti",1,12,2260,1933,1923,10,0.892510975385771,1933,1785,148,0,0.330087897260784,"ENSG00000262156",34,33
"cgroup_L5_83f57274","hypoxia","accusato (LOO)","GSE269699","tutti",1,1,4,4068,4055,13,0.966567079276498,4068,3877,191,0,0.69635407427746,"ENSG00000019169",24,24
"cgroup_L5_83f57274","hypoxia","accusato (LOO)","GSE139233","tutti",1,1,4,4068,4068,0,0.983015089771377,4068,3767,301,0,0.0853345627766573,"ENSG00000167772",24,24
"cgroup_L5_83f57274","hypoxia","accusati (blocco)","GSE269699+GSE139233","tutti",2,2,8,4068,4055,13,0.953676308547058,4068,3643,425,0,0.69635407427746,"ENSG00000019169",24,23
"cgroup_L5_83f57274","hypoxia","pulito (LOO)","GSE104193","tutti",1,3,22,4068,4066,2,0.964376234241507,4068,3665,403,0,0.0652217930585437,"ENSG00000219607",24,23
"cgroup_L5_83f57274","hypoxia","pulito (LOO)","GSE114519","tutti",1,1,6,4068,4054,14,0.982880739240799,4068,3911,157,0,0.101033052058062,"ENSG00000167772",24,24
"cgroup_L5_83f57274","hypoxia","pulito (LOO)","GSE118046","tutti",1,2,12,4068,4065,3,0.969001642760023,4068,3810,258,0,0.0796452819236331,"ENSG00000167772",24,23
"cgroup_L5_83f57274","hypoxia","pulito (LOO)","GSE134737","tutti",1,1,8,4068,4049,19,0.921591747342226,4068,3789,279,0,0.0921588344470927,"ENSG00000148926",24,24
"cgroup_L5_83f57274","hypoxia","pulito (LOO)","GSE142123","tutti",1,1,5,4068,4067,1,0.978119418171777,4068,3785,283,0,0.0501148047061157,"ENSG00000159399",24,23
"cgroup_L5_83f57274","hypoxia","pulito (LOO)","GSE145108","tutti",1,1,4,4068,4064,4,0.978663338312718,4068,3661,407,0,0.0743428824773025,"ENSG00000148926",24,23
"cgroup_L5_83f57274","hypoxia","pulito (LOO)","GSE149132","tutti",1,1,5,4068,4054,14,0.944366625766253,4068,3479,589,0,0.105006199688592,"ENSG00000112715",24,24
"cgroup_L5_83f57274","hypoxia","pulito (LOO)","GSE151610","tutti",1,1,5,4068,4064,4,0.956598523440802,4068,3669,399,0,0.0512439263199433,"ENSG00000114268",24,23
"cgroup_L5_83f57274","hypoxia","pulito (LOO)","GSE176123","tutti",1,2,16,4068,4061,7,0.92803280338402,4068,3947,121,0,0.1166749314861,"ENSG00000219607",24,24
"cgroup_L5_83f57274","hypoxia","pulito (LOO)","GSE180467","tutti",1,1,4,4068,4067,1,0.976095337421803,4068,3899,169,0,0.0562758755080446,"ENSG00000167772",24,23
"cgroup_L5_83f57274","hypoxia","pulito (LOO)","GSE197523","tutti",1,1,6,4068,4066,2,0.948746809697817,4068,3798,270,0,0.0979674038835947,"ENSG00000219607",24,23
"cgroup_L5_83f57274","hypoxia","pulito (LOO)","GSE197525","tutti",1,2,9,4068,4065,3,0.921732877839276,4068,3884,184,0,0.0892869125582256,"ENSG00000112715",24,24
"cgroup_L5_83f57274","hypoxia","pulito (LOO)","GSE198860","tutti",1,1,8,4068,4065,3,0.980283417692473,4068,3671,397,0,0.0473048352602756,"ENSG00000219607",24,23
"cgroup_L5_83f57274","hypoxia","pulito (LOO)","GSE211611","tutti",1,2,22,4068,4066,2,0.955592846922905,4068,3666,402,0,0.0637009968620124,"ENSG00000219607",24,23
"cgroup_L5_83f57274","hypoxia","pulito (LOO)","GSE212703","tutti",1,1,5,4068,4068,0,0.986230224568238,4068,3996,72,0,0.0441082053819202,"ENSG00000152952",24,24
"cgroup_L5_83f57274","hypoxia","pulito (LOO)","GSE224973","tutti",1,2,12,4068,4053,15,0.957334804995829,4068,3458,610,0,0.1222486069441,"ENSG00000173237",24,24
"cgroup_L5_83f57274","hypoxia","pulito (LOO)","GSE225253","tutti",1,1,6,4068,4062,6,0.968525682017385,4068,3512,556,0,0.0490422261562071,"ENSG00000111674",24,24
"cgroup_L5_83f57274","hypoxia","pulito (LOO)","GSE228269","tutti",1,1,4,4068,4066,2,0.914858802480171,4068,3861,207,0,0.0610633679135129,"ENSG00000148926",24,23
"cgroup_L5_83f57274","hypoxia","pulito (LOO)","GSE233425","tutti",1,1,6,4068,4060,8,0.932175643960468,4068,3803,265,0,0.25209865708996,"ENSG00000019169",24,24
"cgroup_L5_83f57274","hypoxia","pulito (LOO)","GSE244754","tutti",1,4,23,4068,4055,13,0.967692525195059,4068,3924,144,0,0.054643764954287,"ENSG00000167772",24,24
"cgroup_L5_83f57274","hypoxia","pulito (LOO)","GSE245762","tutti",1,2,12,4068,4061,7,0.973881908037132,4068,3869,199,0,0.04985984335518,"ENSG00000111674",24,24
"cgroup_L5_83f57274","hypoxia","pulito (LOO)","GSE255352","tutti",1,1,6,4068,4066,2,0.939873045201817,4068,3599,469,0,0.120223774881932,"ENSG00000111674",24,24
"cgroup_L5_83f57274","hypoxia","pulito (LOO)","GSE77307","tutti",1,2,10,4068,4059,9,0.962587085620481,4068,3331,737,0,0.211702721412746,"ENSG00000173237",24,24
"cgroup_L5_83f57274","hypoxia","nullo appaiato","estrazione 1","tutti",2,2,11,4068,4061,7,0.941361799661382,4068,3237,831,0,0.082285039552596,"ENSG00000111674",24,23
"cgroup_L5_83f57274","hypoxia","nullo appaiato","estrazione 2","tutti",2,2,13,4068,4064,4,0.958930302249328,4068,3463,605,0,0.0743401240023172,"ENSG00000159399",24,22
"cgroup_L5_83f57274","hypoxia","nullo appaiato","estrazione 3","tutti",2,3,16,4068,4063,5,0.891140025437364,4068,3712,356,0,0.112505885501298,"ENSG00000167772",24,22
"cgroup_L5_83f57274","hypoxia","nullo appaiato","estrazione 4","tutti",1,2,9,4068,4065,3,0.921732877839276,4068,3884,184,0,0.0892869125582256,"ENSG00000112715",24,24
"cgroup_L5_83f57274","hypoxia","nullo appaiato","estrazione 5","tutti",2,3,18,4068,4042,26,0.892139758639482,4068,3262,806,0,0.211702721412746,"ENSG00000173237",24,23
"cgroup_L5_83f57274","hypoxia","nullo appaiato","estrazione 6","tutti",1,3,22,4068,4066,2,0.964376234241507,4068,3665,403,0,0.0652217930585437,"ENSG00000219607",24,23
"cgroup_L5_83f57274","hypoxia","nullo appaiato","estrazione 7","tutti",2,2,12,4068,4060,8,0.90865104987385,4068,3117,951,0,0.181507513989635,"ENSG00000111674",24,23
"cgroup_L5_83f57274","hypoxia","nullo appaiato","estrazione 8","tutti",2,3,16,4068,4041,27,0.949847697780981,4068,3206,862,0,0.211702721412746,"ENSG00000173237",24,23
"cgroup_L5_83f57274","hypoxia","nullo appaiato","estrazione 9","tutti",1,4,23,4068,4055,13,0.967692525195059,4068,3924,144,0,0.054643764954287,"ENSG00000167772",24,24
"cgroup_L5_83f57274","hypoxia","nullo appaiato","estrazione 10","tutti",2,2,11,4068,4059,9,0.910868656106635,4068,3638,430,0,0.25209865708996,"ENSG00000019169",24,23
"cgroup_L5_83f57274","hypoxia","nullo appaiato","estrazione 11","tutti",2,3,16,4068,4057,11,0.902187839333289,4068,2929,1139,0,0.221369011062929,"ENSG00000167772",24,23
"cgroup_L5_83f57274","hypoxia","nullo appaiato","estrazione 12","tutti",2,2,11,4068,4061,7,0.941361799661382,4068,3237,831,0,0.082285039552596,"ENSG00000111674",24,23
"cgroup_L5_83f57274","hypoxia","nullo appaiato","estrazione 13","tutti",1,2,12,4068,4061,7,0.973881908037132,4068,3869,199,0,0.04985984335518,"ENSG00000111674",24,24
"cgroup_L5_83f57274","hypoxia","nullo appaiato","estrazione 14","tutti",1,2,12,4068,4053,15,0.957334804995829,4068,3458,610,0,0.1222486069441,"ENSG00000173237",24,24
"cgroup_L5_83f57274","hypoxia","nullo appaiato","estrazione 15","tutti",1,2,12,4068,4065,3,0.969001642760023,4068,3810,258,0,0.0796452819236331,"ENSG00000167772",24,23
"cgroup_L5_83f57274","hypoxia","nullo appaiato","estrazione 16","tutti",2,2,10,4068,4060,8,0.88723420627073,4068,3466,602,0,0.101425603218615,"ENSG00000114268",24,23
"cgroup_L5_83f57274","hypoxia","nullo appaiato","estrazione 17","tutti",2,2,10,4068,4056,12,0.914326939772647,4068,3546,522,0,0.25209865708996,"ENSG00000019169",24,23
"cgroup_L5_83f57274","hypoxia","nullo appaiato","estrazione 18","tutti",1,2,12,4068,4061,7,0.973881908037132,4068,3869,199,0,0.04985984335518,"ENSG00000111674",24,24
"cgroup_L5_83f57274","hypoxia","nullo appaiato","estrazione 19","tutti",1,2,16,4068,4061,7,0.92803280338402,4068,3947,121,0,0.1166749314861,"ENSG00000219607",24,24
"cgroup_L5_83f57274","hypoxia","nullo appaiato","estrazione 20","tutti",2,2,14,4068,4063,5,0.930998921408864,4068,3499,569,0,0.111216735564177,"ENSG00000114268",24,23
"cgroup_L5_b71a25a2","JQ1","accusato (LOO)","GSE78801","tutti",1,4,16,9678,9665,13,0.985137952342043,9678,9426,252,0,0.0474699937868077,"ENSG00000253304",25,24
"cgroup_L5_b71a25a2","JQ1","pulito (LOO)","GSE113604","tutti",1,4,16,9678,9642,36,0.972201481811921,9678,9173,505,0,0.51690808688582,"ENSG00000167780",25,24
"cgroup_L5_b71a25a2","JQ1","pulito (LOO)","GSE113711","tutti",1,2,11,9678,9660,18,0.967582991512156,9678,9347,331,0,0.0495289250682938,"ENSG00000253304",25,24
"cgroup_L5_b71a25a2","JQ1","pulito (LOO)","GSE118548","tutti",1,1,5,9678,9650,28,0.986541825534877,9678,9290,388,0,0.0624209456660518,"ENSG00000174928",25,24
"cgroup_L5_b71a25a2","JQ1","pulito (LOO)","GSE123285","tutti",1,1,16,9678,9668,10,0.988593302792696,9678,9303,375,0,0.0229294022250018,"ENSG00000069509",25,24
"cgroup_L5_b71a25a2","JQ1","pulito (LOO)","GSE130313","tutti",1,2,12,9678,9676,2,0.896261107574013,9678,9483,195,0,0.0466111065665629,"ENSG00000253304",25,24
"cgroup_L5_b71a25a2","JQ1","pulito (LOO)","GSE131099","tutti",1,1,6,9678,9671,7,0.991465464663059,9678,9465,213,0,0.0181890735228554,"ENSG00000069509",25,24
"cgroup_L5_b71a25a2","JQ1","pulito (LOO)","GSE131983","tutti",1,1,8,9678,9673,5,0.982130445665496,9678,9410,268,0,0.0447576147315107,"ENSG00000206073",25,24
"cgroup_L5_b71a25a2","JQ1","pulito (LOO)","GSE186961","tutti",1,1,9,9678,9677,1,0.991469969079898,9678,9374,304,0,0.0502510443685051,"ENSG00000147573",25,24
"cgroup_L5_b71a25a2","JQ1","pulito (LOO)","GSE192903","tutti",1,1,6,9678,9678,0,0.988559513663672,9678,9355,323,0,0.144161904416427,"ENSG00000147573",25,24
"cgroup_L5_b71a25a2","JQ1","pulito (LOO)","GSE210101","tutti",1,1,9,9678,9662,16,0.989890807488962,9678,9408,270,0,0.0143656047198458,"ENSG00000040933",25,24
"cgroup_L5_b71a25a2","JQ1","pulito (LOO)","GSE210196","tutti",1,1,8,9678,9661,17,0.98396748683796,9678,9250,428,0,0.02987930027779,"ENSG00000253304",25,24
"cgroup_L5_b71a25a2","JQ1","pulito (LOO)","GSE211468","tutti",1,1,4,9678,9652,26,0.980253223132909,9678,9418,260,0,0.0493620521255052,"ENSG00000253304",25,24
"cgroup_L5_b71a25a2","JQ1","pulito (LOO)","GSE219191","tutti",1,1,6,9678,9673,5,0.989935692079426,9678,9347,331,0,0.0425474044271346,"ENSG00000253304",25,24
"cgroup_L5_b71a25a2","JQ1","pulito (LOO)","GSE231871","tutti",1,1,7,9678,9667,11,0.989374437616428,9678,9509,169,0,0.0253075096725366,"ENSG00000198668",25,24
"cgroup_L5_b71a25a2","JQ1","pulito (LOO)","GSE235031","tutti",1,1,5,9678,9650,28,0.97613466221939,9678,9271,407,0,0.00897393028639659,"ENSG00000069509",25,24
"cgroup_L5_b71a25a2","JQ1","pulito (LOO)","GSE239585","tutti",1,2,11,9678,9658,20,0.971255297662121,9678,9212,466,0,0.0323534653889568,"ENSG00000174928",25,24
"cgroup_L5_b71a25a2","JQ1","pulito (LOO)","GSE255300","tutti",1,3,16,9678,9613,65,0.982849967832101,9678,9138,540,0,0.052620078637537,"ENSG00000253304",25,24
"cgroup_L5_b71a25a2","JQ1","pulito (LOO)","GSE266389","tutti",1,1,4,9678,9661,17,0.982304872662804,9678,9231,447,0,0.0283068714937489,"ENSG00000174928",25,24
"cgroup_L5_b71a25a2","JQ1","pulito (LOO)","GSE55922","tutti",1,1,4,9678,9670,8,0.985839481510005,9678,9540,138,0,0.0528604673179893,"ENSG00000174928",25,24
"cgroup_L5_b71a25a2","JQ1","pulito (LOO)","GSE74324","tutti",1,1,5,9678,9672,6,0.985627588245115,9678,9372,306,0,0.249609044782513,"ENSG00000147573",25,24
"cgroup_L5_b71a25a2","JQ1","pulito (LOO)","GSE80153","tutti",1,3,17,9678,9666,12,0.983316255149279,9678,9266,412,0,0.464070737259675,"ENSG00000117598",25,24
"cgroup_L5_b71a25a2","JQ1","pulito (LOO)","GSE81405","tutti",1,1,6,9678,9677,1,0.992200362464086,9678,9404,274,0,0.0340146657913445,"ENSG00000253304",25,24
"cgroup_L5_b71a25a2","JQ1","pulito (LOO)","GSE88750","tutti",1,1,6,9678,9655,23,0.98172110626124,9678,9321,357,0,0.255249021299683,"ENSG00000122223",25,24
"cgroup_L5_b71a25a2","JQ1","pulito (LOO)","GSE92532","tutti",1,2,35,9678,9645,33,0.985431795200809,9678,9316,362,0,0.0567590442026553,"ENSG00000074657",25,24
"cgroup_L5_b71a25a2","JQ1","nullo appaiato","estrazione 1","tutti",2,5,28,9678,9610,68,0.880884412488521,9678,9133,545,0,0.0524323667200213,"ENSG00000164825",25,23
"cgroup_L5_b71a25a2","JQ1","nullo appaiato","estrazione 2","tutti",3,5,28,9678,9651,27,0.85410463005347,9678,9203,475,0,0.249609044782513,"ENSG00000147573",25,22
"cgroup_L5_b71a25a2","JQ1","nullo appaiato","estrazione 3","tutti",2,4,22,9678,9587,91,0.965806441010178,9678,8824,854,0,0.255249021299683,"ENSG00000122223",25,23
"cgroup_L5_b71a25a2","JQ1","nullo appaiato","estrazione 4","tutti",4,4,23,9678,9616,62,0.936926666112101,9678,8555,1123,0,0.520307664264401,"ENSG00000147573",25,21
"cgroup_L5_b71a25a2","JQ1","nullo appaiato","estrazione 5","tutti",2,4,23,9678,9662,16,0.971848100451994,9678,8960,718,0,0.464070737259675,"ENSG00000117598",25,23
"cgroup_L5_b71a25a2","JQ1","nullo appaiato","estrazione 6","tutti",4,7,39,9678,9578,100,0.928834749542479,9678,8365,1313,0,0.51690808688582,"ENSG00000167780",25,21
"cgroup_L5_b71a25a2","JQ1","nullo appaiato","estrazione 7","tutti",4,7,32,9678,9579,99,0.925349570638116,9678,8403,1275,0,0.51690808688582,"ENSG00000167780",25,21
"cgroup_L5_b71a25a2","JQ1","nullo appaiato","estrazione 8","tutti",1,4,16,9678,9642,36,0.972201481811921,9678,9173,505,0,0.51690808688582,"ENSG00000167780",25,24
"cgroup_L5_b71a25a2","JQ1","nullo appaiato","estrazione 9","tutti",3,4,22,9678,9645,33,0.870946697906919,9678,9182,496,0,0.0424583203963016,"ENSG00000253304",25,22
"cgroup_L5_b71a25a2","JQ1","nullo appaiato","estrazione 10","tutti",3,7,33,9678,9623,55,0.936267530645506,9678,8535,1143,0,0.51690808688582,"ENSG00000167780",25,22
"cgroup_L5_b71a25a2","JQ1","nullo appaiato","estrazione 11","tutti",3,5,29,9678,9571,107,0.94389361613348,9678,8653,1025,0,0.0524323667200213,"ENSG00000164825",25,22
"cgroup_L5_b71a25a2","JQ1","nullo appaiato","estrazione 12","tutti",2,4,22,9678,9612,66,0.975230951083055,9678,8880,798,0,0.0942603458562581,"ENSG00000253304",25,23
"cgroup_L5_b71a25a2","JQ1","nullo appaiato","estrazione 13","tutti",3,6,44,9678,9627,51,0.943279378609253,9678,8596,1082,0,0.464070737259675,"ENSG00000117598",25,22
"cgroup_L5_b71a25a2","JQ1","nullo appaiato","estrazione 14","tutti",2,5,21,9678,9612,66,0.961224481872972,9678,8829,849,0,0.51690808688582,"ENSG00000167780",25,23
"cgroup_L5_b71a25a2","JQ1","nullo appaiato","estrazione 15","tutti",2,4,20,9678,9592,86,0.966438979163126,9678,8699,979,0,0.0524323667200213,"ENSG00000164825",25,23
"cgroup_L5_b71a25a2","JQ1","nullo appaiato","estrazione 16","tutti",4,4,27,9678,9624,54,0.942750035209158,9678,8998,680,0,0.0591654462507978,"ENSG00000273003",25,21
"cgroup_L5_b71a25a2","JQ1","nullo appaiato","estrazione 17","tutti",3,4,27,9678,9652,26,0.881524915890863,9678,9310,368,0,0.0466111065665629,"ENSG00000253304",25,22
"cgroup_L5_b71a25a2","JQ1","nullo appaiato","estrazione 18","tutti",3,4,24,9678,9616,62,0.944493602758288,9678,8903,775,0,0.0493620521255052,"ENSG00000253304",25,22
"cgroup_L5_b71a25a2","JQ1","nullo appaiato","estrazione 19","tutti",2,4,21,9678,9579,99,0.959907468130623,9678,8784,894,0,0.0524323667200213,"ENSG00000164825",25,23
"cgroup_L5_b71a25a2","JQ1","nullo appaiato","estrazione 20","tutti",3,4,49,9678,9618,60,0.958098992573377,9678,8693,985,0,0.0984694632462786,"ENSG00000074657",25,22
"cgroup_L5_930c8dcf","DHT (5alpha-dihydrotestosterone)","accusato (LOO)","GSE130247","tutti",1,1,4,4875,4872,3,0.963560911194994,4875,4590,285,0,0.254493817603515,"ENSG00000096088",23,22
"cgroup_L5_930c8dcf","DHT (5alpha-dihydrotestosterone)","accusato (LOO)","GSE99626","tutti",1,1,6,4875,4870,5,0.927096542239689,4875,4531,344,0,0.160527564952467,"ENSG00000183668",23,22
"cgroup_L5_930c8dcf","DHT (5alpha-dihydrotestosterone)","accusati (blocco)","GSE130247+GSE99626","tutti",2,2,10,4875,4867,8,0.895832633915209,4875,4383,492,0,0.254493817603515,"ENSG00000096088",23,21
"cgroup_L5_930c8dcf","DHT (5alpha-dihydrotestosterone)","pulito (LOO)","GSE123763","tutti",1,2,11,4875,4862,13,0.911085352325221,4875,4540,335,0,0.104982461636582,"ENSG00000096088",23,22
"cgroup_L5_930c8dcf","DHT (5alpha-dihydrotestosterone)","pulito (LOO)","GSE123766","tutti",1,1,8,4875,4864,11,0.938164513572007,4875,4482,393,0,0.120836489220145,"ENSG00000170486",23,22
