"cluster_id","kind","mode","n_studies","agent_id_resolved","canonical_name","n_members","n_members_resolved","n_named_diseases","n_named_compounds","n_distinct_ids","distinct_id_sample","is_minestrone"
"pair_L3_4530a7a1","small_molecule","pair",6,"UNK",NA,25,25,0,6,6,"STR:ibet151|STR:mtx_211_1_m|STR:mtx_216_1_m|STR:otx015_72h|STR:pre_treated_with_epz5676_for_one_week",TRUE
"pair_L3_46a1f228","disease_vs_normal","pair",6,"UNK",NA,137,137,7,0,7,"MeSH:D006528|MeSH:D008113|STR:cirrhotic_hepatocellular_carcinoma|STR:hcc_tumor_tissue|STR:liver_tissue",TRUE
"pair_L3_48650013","pathogen_or_aggregate_exposure","pair",2,"STR:sars-cov-2","SARS-CoV-2",12,12,0,1,1,"STR:sars_cov_2_infection_at_moi_1_during_24_h",FALSE
"pair_L3_48cf0e9a","disease_vs_normal","pair",2,"UNK",NA,6,6,2,0,2,"STR:cd|STR:crohn_s_disease_with_perifistule",TRUE
"pair_L3_499c5c27","disease_vs_normal","pair",2,"UNK",NA,10,10,1,0,1,"MeSH:D019694",FALSE
"pair_L3_4aa3ce59","small_molecule","pair",2,"UNK",NA,14,14,0,5,5,"STR:baq12|STR:baq12o|STR:baq13|STR:lys05|STR:treated_cell_lines_with_adh_6",TRUE
"pair_L3_4bd5dfe5","small_molecule","pair",2,"UNK",NA,15,15,0,4,4,"STR:lncap_cells_treated_with_0_1_nm_r1881_for_24_hours|STR:lncap_cells_treated_with_1_nm_r1881_and_500_nm_snx631_for_72_hours|STR:lncap_cells_treated_with_1_nm_r1881_for_72_hours|STR:lncap_cells_treated_with_500_nm_snx631_for_72_hours",TRUE
"pair_L3_4c2380e9","small_molecule","pair",7,"UNK",NA,42,42,0,7,7,"CHEBI:231605|CHEBI:231674|CHEBI:95071|STR:1um_dac_6_days|STR:gsk2830371_10um_for_1_hour",TRUE
"pair_L3_4cf1af7d","disease_vs_normal","pair",7,"UNK",NA,165,165,4,0,4,"MeSH:D006528|STR:alps_fas|STR:inflammatory_arthritis|STR:sals",TRUE
"pair_L3_4d0e2f92","disease_vs_normal","pair",2,"UNK",NA,51,51,1,0,1,"STR:mds",FALSE
"pair_L3_4d33995f","disease_vs_normal","pair",2,"UNK",NA,674,674,0,0,0,"",FALSE
"pair_L3_510c76bd","disease_vs_normal","pair",4,"UNK",NA,70,70,3,0,3,"MeSH:D001943|STR:er_pr|STR:human_breast_cancer",TRUE
"pair_L3_514f4eaa","small_molecule","pair",2,"UNK",NA,5,5,0,1,1,"STR:drug_treated",FALSE
"pair_L3_539c5b91","disease_vs_normal","pair",2,"UNK",NA,38,38,3,0,3,"STR:atopic_asthmatic|STR:atopic_non_asthmatic|STR:non_atopic_asthmatic",TRUE
"pair_L3_56650f72","pathogen_or_aggregate_exposure","pair",3,"UNK",NA,46,46,0,0,0,"",FALSE
"pair_L3_56ec9451","disease_vs_normal","pair",9,"UNK",NA,91,91,5,0,5,"MeSH:D000544|STR:dm1|STR:gbm|STR:human_brain_adenocarcinoma_metastasis|STR:parkinson_s_disease_pd",TRUE
"pair_L3_56fe7ce7","small_molecule","pair",2,"UNK",NA,17,17,0,1,1,"STR:bjikt_monotherapy",FALSE
"pair_L3_57bed1a6","disease_vs_normal","pair",2,"UNK",NA,46,46,1,0,1,"STR:intermittent_claudicant",FALSE
"pair_L3_58f1eec7","small_molecule","pair",2,"CHEBI:17126","carnitine",59,59,0,1,1,"CHEBI:16412",FALSE
"pair_L3_592e9341","small_molecule","pair",12,"UNK",NA,351,351,0,10,10,"CHEBI:15843|STR:131i_mibg_irinotecan|STR:131i_mibg_vorinostat|STR:cpg1018|STR:mav",TRUE
"pair_L3_5b0199bb","pathogen_or_aggregate_exposure","pair",4,"UNK",NA,60,60,0,1,1,"CHEBI:73823",FALSE
"pair_L3_5b855e22","disease_vs_normal","pair",2,"UNK",NA,19,19,2,0,2,"STR:chronic_pariodontiits|STR:lad1_periodontitis",TRUE
"pair_L3_5c7a5f82","disease_vs_normal","pair",2,"UNK",NA,8,8,2,0,2,"STR:idiopathic_pulmonary_arterial_hypertension_ipah|STR:ipah",TRUE
"pair_L3_5d7d8eea","pathogen_or_aggregate_exposure","pair",8,"UNK",NA,297,297,0,0,0,"",FALSE
"pair_L3_5e73120e","small_molecule","pair",2,"UNK",NA,10,10,0,1,1,"STR:sal_b_treated",FALSE
"pair_L3_5f64306a","disease_vs_normal","pair",2,"UNK",NA,17,17,2,0,2,"STR:erosive_rheumatoid_arthritis_ra|STR:symptomatic",TRUE
"pair_L3_60217770","small_molecule","pair",2,"UNK",NA,14,14,0,4,4,"STR:1_m_a|STR:10_nm_a|STR:10_nm_a_tnf_il_1|STR:ncd_38",TRUE
"pair_L3_60e98100","pathogen_or_aggregate_exposure","pair",2,"UNK",NA,236,236,0,0,0,"",FALSE
"pair_L3_61432532","disease_vs_normal","pair",8,"UNK",NA,309,309,3,0,3,"MeSH:D002311|STR:atrial_fibrillation|STR:hcm",TRUE
"pair_L3_6278ed9a","small_molecule","pair",2,"UNK",NA,16,16,0,6,6,"CHEBI:220491|CHEBI:231598|CHEBI:234079|STR:compound_2|STR:compound_3",TRUE
"pair_L3_63041799","disease_vs_normal","pair",3,"UNK",NA,19,19,2,0,2,"MeSH:D009369|STR:pancreatic_adenocarcinoma",TRUE
"pair_L3_63b6924e","small_molecule","pair",15,"UNK",NA,57,57,0,19,19,"CHEBI:132082|CHEBI:16171|CHEBI:49852|STR:100ngpeptide|STR:10ngpeptide",TRUE
"pair_L3_64422bc4","disease_vs_normal","pair",7,"UNK",NA,51,51,8,0,8,"MeSH:D010361|STR:hgps_phenotype_1|STR:hgps_phenotype_2|STR:hgps_phenotype_3|STR:hgps_phenotype_4",TRUE
"pair_L3_669b625f","disease_vs_normal","pair",2,"UNK",NA,24,24,0,0,0,"",FALSE
"pair_L3_67efb003","small_molecule","pair",2,"UNK",NA,12,12,0,4,4,"STR:8hq|STR:8hq_fac|STR:corosolic_acid_treatment|STR:fac",TRUE
"pair_L3_68d8057b","small_molecule","pair",6,"UNK",NA,18,18,0,7,7,"CHEBI:205761|CHEBI:234079|STR:0_8_um_cddo_2p_im|STR:5_5_um_pt_ttpy|STR:compound_2",TRUE
"pair_L3_69df9fe7","disease_vs_normal","pair",2,"UNK",NA,70,70,0,0,0,"",FALSE
"pair_L3_6a033590","disease_vs_normal","pair",4,"UNK",NA,58,58,4,0,4,"MeSH:D002292|STR:aki|STR:bhd|STR:kidney_collecting_duct_tumor",TRUE
"pair_L3_6a75e49c","small_molecule","pair",2,"UNK",NA,5,5,0,2,2,"STR:g007_lk|STR:sch772984_1um_senexin_a_1um_x8weeks",TRUE
"pair_L3_6af18a2a","small_molecule","pair",2,"STR:glycine max 7s globulin","Glycine max 7S globulin",26,26,0,0,0,"",FALSE
"pair_L3_6b67ad61","disease_vs_normal","pair",2,"UNK",NA,22,22,2,0,2,"MeSH:D013274|STR:patient_data",TRUE
"pair_L3_6c511eb3","pathogen_or_aggregate_exposure","pair",2,"CHEBI:16412","lipopolysaccharide",16,16,0,1,1,"CHEBI:16412",FALSE
"pair_L3_6c6b897d","pathogen_or_aggregate_exposure","pair",2,"UNK",NA,5,5,0,2,2,"CHEBI:167896|STR:pdc_sup_lps",TRUE
"pair_L3_6cf7c6f1","small_molecule","pair",3,"UNK",NA,85,85,0,7,7,"CHEBI:44975|HGNC:GNB1L|HGNC:PPARGC1A|HGNC:PRKAA2|HGNC:TFE3",TRUE
"pair_L3_6efaa345","small_molecule","pair",3,"UNK",NA,17,17,0,3,3,"STR:1um_dac_6_days|STR:25_m_dha|STR:pano",TRUE
"pair_L3_6f47546f","cytokine_stim","pair",2,"UNK",NA,13,13,0,1,1,"STR:anti_cd3_anti_cd28",FALSE
"pair_L3_6feb7e64","pathogen_or_aggregate_exposure","pair",2,"UNK",NA,80,80,0,0,0,"",FALSE
"pair_L3_70cd2691","small_molecule","pair",3,"UNK",NA,38,38,0,3,3,"CHEBI:73823|STR:il13_geldanamycin|STR:isox",TRUE
"pair_L3_7197005f","disease_vs_normal","pair",4,"UNK",NA,171,171,4,0,4,"MeSH:D011471|STR:prostate_cancer_crpc|STR:prostate_cancer_cspc|STR:prostate_tissue",TRUE
"pair_L3_71afc0e3","disease_vs_normal","pair",6,"UNK",NA,139,139,4,0,4,"STR:patients_with_osteoporosis_diagnosed|STR:primary_sjogren_s_syndrome|STR:schizophrenia|STR:t2d_case",TRUE
"pair_L3_724d2208","disease_vs_normal","pair",11,"UNK",NA,534,534,18,0,18,"MeSH:D006816|STR:als_spectrum_mnd|STR:other_neurological_disorders|STR:patient_10_glioblastoma_rna_seq_of_brain_tumor_tissue|STR:patient_11_glioblastoma_rna_seq_of_brain_tumor_tissue",TRUE
"pair_L3_7397bcd0","small_molecule","pair",3,"UNK",NA,16,16,0,0,0,"",FALSE
"pair_L3_7432968f","small_molecule","pair",3,"UNK",NA,23,23,0,2,2,"STR:hfn_bdc|STR:hfn_cur",TRUE
"pair_L3_743462d2","disease_vs_normal","pair",8,"UNK",NA,107,107,8,0,8,"MeSH:D008175|MeSH:D015179|STR:atrial_fibrillation|STR:esophagus_cancer_patient|STR:human_liver_cancer_plasma",TRUE
"pair_L3_75189060","pathogen_or_aggregate_exposure","pair",2,"UNK",NA,18,18,0,5,5,"STR:hcov_229e_atcc_vr_740_infected|STR:hrv_16_atcc_vr283_infected|STR:mers_cov_emc_2012_infected|STR:sars_cov_2_omicron_variant_infected|STR:sars_cov_2_wa_01_infected",TRUE
"pair_L3_756cfdaf","small_molecule","pair",2,"UNK",NA,7,7,0,3,3,"STR:ard_61|STR:zbc_11_inhibitor_150nm|STR:zbc_246_degrader_10nm",TRUE
"pair_L3_76ce08e7","small_molecule","pair",4,"UNK",NA,27,27,0,7,7,"STR:2_77|STR:acbi|STR:ard_61|STR:bd98|STR:llc0150_2um_for_24h",TRUE
"pair_L3_77aec46d","disease_vs_normal","pair",5,"UNK",NA,34,34,2,0,2,"STR:cr_patient|STR:nr_patient",TRUE
"pair_L3_78065dac","small_molecule","pair",10,"UNK",NA,43,43,0,11,11,"CHEBI:39185|CHEBI:80025|STR:25_oh_d|STR:2d_cluture|STR:av535_1000ng",TRUE
"pair_L3_79a3da56","disease_vs_normal","pair",3,"UNK",NA,41,41,2,0,2,"MeSH:D008180|STR:rrms_patient_at_relapse_phase",TRUE
"pair_L3_7a664e40","small_molecule","pair",7,"UNK",NA,28,28,0,7,7,"CHEBI:42530|HGNC:NELFE|STR:5_m_cb839_plus_5_m_5fu|STR:ctl|STR:jxy_treatment",TRUE
"pair_L3_7a79fd77","small_molecule","pair",2,"UNK",NA,5,5,0,2,2,"STR:ykl_5_124_100_nm|STR:ykl_5_124_98_nm",TRUE
"pair_L3_7ba15c0c","cytokine_stim","pair",2,"STR:interferon gamma","interferon gamma",5,5,0,2,2,"STR:ifn|STR:interferon_gamma",TRUE
"pair_L3_7c91f41e","disease_vs_normal","pair",2,"UNK",NA,20,20,0,0,0,"",FALSE
"pair_L3_7cefd40a","pathogen_or_aggregate_exposure","pair",2,"UNK",NA,37,37,0,0,0,"",FALSE
"pair_L3_7d9129fc","disease_vs_normal","pair",14,"UNK",NA,231,231,10,0,10,"STR:crao_v|STR:dm1|STR:dm2|STR:fibromylagia_patient_fma|STR:gbm",TRUE
"pair_L3_7eaaaedd","small_molecule","pair",3,"UNK",NA,22,22,0,4,4,"CHEBI:102218|CHEBI:15341|STR:464|STR:dmog_hmgb1",TRUE
"pair_L3_7f0ddceb","disease_vs_normal","pair",7,"UNK",NA,266,266,5,0,5,"MeSH:D001172|MeSH:D010361|STR:fsgs_with_recurrence|STR:fsgs_with_remission|STR:symptomatic",TRUE
"pair_L3_7f88c02a","small_molecule","pair",2,"UNK",NA,8,8,0,1,1,"STR:epz0011989",FALSE
"pair_L3_8087ae76","pathogen_or_aggregate_exposure","pair",2,"UNK",NA,15,15,0,0,0,"",FALSE
"pair_L3_8104a316","disease_vs_normal","pair",4,"UNK",NA,42,42,7,0,7,"MeSH:D003876|STR:ad|STR:cpuo|STR:palmoplantar_psoriasis|STR:psoriasis",TRUE
"pair_L3_8109a099","small_molecule","pair",2,"UNK",NA,13,13,0,3,3,"STR:lse|STR:redact_co|STR:redact_tr",TRUE
"pair_L3_81511a3c","disease_vs_normal","pair",11,"UNK",NA,289,289,7,0,7,"MeSH:D000077192|MeSH:D006863|STR:adenocarcinoma|STR:advanced|STR:atypical_carcinoids_acs",TRUE
"pair_L3_81c5ca8f","small_molecule","pair",9,"UNK",NA,29,29,0,13,13,"CHEBI:582124|STR:2_5_m_ferroptocide_for_6_hr|STR:bay1217389|STR:cells_treated_with_gsk126|STR:cells_treated_with_merck60",TRUE
"pair_L3_81e88cbe","small_molecule","pair",2,"UNK",NA,11,11,0,3,3,"STR:rap|STR:rig_i_agonist|STR:rig_i_agonist_tipiracil",TRUE
"pair_L3_82901553","small_molecule","pair",2,"UNK",NA,69,69,0,6,6,"CHEBI:136185|CHEBI:37845|CHEBI:73634|STR:gfih|STR:gfiph",TRUE
"pair_L3_82d287d5","pathogen_or_aggregate_exposure","pair",2,"UNK",NA,33,33,0,0,0,"",FALSE
"pair_L3_83182390","disease_vs_normal","pair",2,"UNK",NA,9,9,0,0,0,"",FALSE
"pair_L3_839ac540","disease_vs_normal","pair",2,"UNK",NA,6,6,1,0,1,"STR:nerd",FALSE
"pair_L3_844e1696","pathogen_or_aggregate_exposure","pair",4,"UNK",NA,112,112,0,4,4,"STR:activated|STR:hcmv_tb40e|STR:rsva|STR:rsvb",TRUE
"pair_L3_8493b1b5","small_molecule","pair",2,"UNK",NA,6,6,0,0,0,"",FALSE
"pair_L3_852dc523","disease_vs_normal","pair",3,"UNK",NA,63,63,2,0,2,"STR:high_grade_serous_ovarian_cancer|STR:human_high_grade_serous_ovarian_cancer",TRUE
"pair_L3_88493203","disease_vs_normal","pair",2,"UNK",NA,37,37,3,0,3,"STR:atopic_asthmatic|STR:atopic_non_asthmatic|STR:non_atopic_asthmatic",TRUE
"pair_L3_8907f4f2","disease_vs_normal","pair",3,"UNK",NA,26,26,2,0,2,"STR:ffpe_melanoma_tumor|STR:hcc",TRUE
"pair_L3_8b20f65e","disease_vs_normal","pair",2,"UNK",NA,15,15,1,0,1,"STR:conjunctival_scc",FALSE
"pair_L3_8b8e4933","disease_vs_normal","pair",5,"UNK",NA,79,79,3,0,3,"MeSH:D016889|STR:endometrial|STR:endometriosis",TRUE
"pair_L3_8c596525","small_molecule","pair",2,"UNK",NA,16,16,0,0,0,"",FALSE
"pair_L3_8d163707","disease_vs_normal","pair",2,"UNK",NA,13,13,1,0,1,"STR:keratoconus",FALSE
"pair_L3_8d611720","disease_vs_normal","pair",2,"UNK",NA,8,8,1,0,1,"STR:glioblastoma_gbm",FALSE
"pair_L3_8e0bdc99","pathogen_or_aggregate_exposure","pair",2,"UNK",NA,39,39,0,1,1,"STR:hrv",FALSE
"pair_L3_8fa06ded","small_molecule","pair",2,"UNK",NA,10,10,0,3,3,"CHEBI:232521|STR:1_mm_nabu|STR:10_mm_napr",TRUE
"pair_L3_8fbc70e2","small_molecule","pair",2,"CHEBI:50756","acridone",6,6,0,0,0,"",FALSE
"pair_L3_90e85efe","pathogen_or_aggregate_exposure","pair",2,"UNK",NA,4,4,0,1,1,"STR:infected_with_virus_cmv_strain_tb40",FALSE
"pair_L3_91c79ceb","disease_vs_normal","pair",2,"UNK",NA,5,5,1,0,1,"MeSH:D010190",FALSE
"pair_L3_92bf57d0","disease_vs_normal","pair",3,"UNK",NA,29,29,3,0,3,"MeSH:D000077216|MeSH:D010051|STR:adeocarcioma",TRUE
"pair_L3_93704f5c","small_molecule","pair",2,"CHEBI:16635","Met-tRNA<small><sup>Met</small></sup>",12,12,0,1,1,"STR:tgfb_72hrs",FALSE
"pair_L3_94c9b82e","disease_vs_normal","pair",2,"UNK",NA,30,30,1,0,1,"STR:tetralogy_of_fallot",FALSE
"pair_L3_973a2af0","disease_vs_normal","pair",2,"UNK",NA,10,10,2,0,2,"MeSH:D010001|STR:igan",TRUE
"pair_L3_983d9b25","small_molecule","pair",10,"UNK",NA,39,39,0,8,8,"CHEBI:231342|STR:10_days_epz5676_treatment|STR:dcac50|STR:disulfiram_cu|STR:mycmi_7",TRUE
"pair_L3_9848d31f","small_molecule","pair",2,"CHEBI:50845","doxycycline",32,32,0,3,3,"HGNC:ZBTB9|STR:1000_ng_ml_dox|STR:50_ng_ml_dox",TRUE
"pair_L3_991fc524","small_molecule","pair",3,"UNK",NA,23,23,0,2,2,"STR:1mm_ffa|STR:compound_6j",TRUE
"pair_L3_9a323861","pathogen_or_aggregate_exposure","pair",2,"UNK",NA,45,45,0,0,0,"",FALSE
"pair_L3_9c70224b","small_molecule","pair",3,"UNK",NA,13,13,0,3,3,"STR:a4b17|STR:continuous_treatment_of_gdc_0068|STR:dht_a4b17",TRUE
"pair_L3_9fb5ec96","small_molecule","pair",2,"UNK",NA,8,8,0,3,3,"STR:ard69|STR:dt061|STR:sp_2509",TRUE
"pair_L3_9fd62dc3","pathogen_or_aggregate_exposure","pair",2,"UNK",NA,5,5,0,1,1,"STR:jev_infected_5_moi",FALSE
"pair_L3_9ff71e73","disease_vs_normal","pair",30,"UNK",NA,536,536,21,0,21,"MeSH:D005355|MeSH:D006519|MeSH:D009369|MeSH:D065626|STR:advanced_hcc",TRUE
"pair_L3_a0b1610d","small_molecule","pair",8,"UNK",NA,119,119,0,16,16,"HGNC:ZBTB3|STR:1000_ng_ml_dox|STR:50_ng_ml_dox|STR:991|STR:broxaldine_4_hours",TRUE
"pair_L3_a1bdc237","small_molecule","pair",9,"UNK",NA,47,47,0,10,10,"STR:acp_24_hours|STR:cxcl4_orn8l|STR:fev|STR:gard|STR:nsa_cxcl4_orn8l",TRUE
"pair_L3_a1daeea2","disease_vs_normal","pair",2,"UNK",NA,63,63,2,0,2,"MeSH:D009369|STR:prostate_cancer_tissue",TRUE
"pair_L3_a25ca965","disease_vs_normal","pair",2,"UNK",NA,21,21,3,0,3,"MeSH:D009055|STR:oral_lichen_planus_tissue|STR:oral_squamous_cell_carcinoma_tissue",TRUE
"pair_L3_a2fc10fa","disease_vs_normal","pair",2,"UNK",NA,5,5,1,0,1,"STR:bipolar_disorder",FALSE
"pair_L3_a5b50069","disease_vs_normal","pair",4,"UNK",NA,149,149,6,0,6,"STR:als|STR:myositis_as|STR:myositis_dm|STR:myositis_ibm|STR:myositis_imnm",TRUE
"pair_L3_a65d312f","disease_vs_normal","pair",2,"UNK",NA,20,20,1,0,1,"STR:symptomatic",FALSE
"pair_L3_a756d933","pathogen_or_aggregate_exposure","pair",4,"UNK",NA,45,45,0,0,0,"",FALSE
"pair_L3_a8937f55","small_molecule","pair",3,"UNK",NA,11,11,0,4,4,"CHEBI:95074|STR:10_m_amtb|STR:pano|STR:tram",TRUE
"pair_L3_a8b1c0de","cytokine_stim","pair",6,"UNK",NA,54,54,0,11,11,"STR:c_cytokines|STR:cxcl4_orn8l|STR:lps_ifn_gamma_treated_macrophages_m1_polarized|STR:m1_polarized|STR:tnf_ifngamma_12h",TRUE
"pair_L3_a941b199","pathogen_or_aggregate_exposure","pair",6,"UNK",NA,68,68,0,5,5,"STR:ev_d68|STR:rsv_infected_16_h|STR:rsv_infected_24_h|STR:sars_cov_2_infected|STR:seov",TRUE
"pair_L3_ab06bbc1","disease_vs_normal","pair",2,"UNK",NA,29,29,0,0,0,"",FALSE
"pair_L3_af7360a6","small_molecule","pair",2,"UNK",NA,5,5,0,2,2,"STR:25_g_ml_ox_ldl_for_48_h|STR:300_g_ml_sce_pretreated_for_3h_1mm_uric_acid_for_24h",TRUE
"pair_L3_b0fbc582","small_molecule","pair",8,"UNK",NA,58,58,0,10,10,"CHEBI:34749|CHEBI:50113|STR:androgen_and_enzalutamide|STR:androgen_and_imtppe|STR:androgen_and_jj_450",TRUE
"pair_L3_b17de03a","small_molecule","pair",2,"UNK",NA,12,12,0,2,2,"STR:gw3965|STR:r568",TRUE
"pair_L3_b207b01a","disease_vs_normal","pair",2,"UNK",NA,302,302,1,0,1,"MeSH:D000544",FALSE
"pair_L3_b23b00cc","small_molecule","pair",2,"UNK",NA,8,8,0,1,1,"STR:treated_with_cd_5_m_for_72h",FALSE
"pair_L3_b26d6e92","disease_vs_normal","pair",8,"UNK",NA,78,78,6,0,6,"STR:acute_leukemia|STR:diagnosis|STR:mds|STR:pediatric_aml|STR:relapse_1",TRUE
"pair_L3_b30e66ab","pathogen_or_aggregate_exposure","pair",2,"UNK",NA,5,5,0,0,0,"",FALSE
"pair_L3_b35991d3","disease_vs_normal","pair",4,"UNK",NA,20,20,1,0,1,"STR:obese",FALSE
"pair_L3_b3946602","small_molecule","pair",2,"CHEBI:17126","carnitine",8,8,0,2,2,"STR:100ng_ml_lps_treatment|STR:bms",TRUE
"pair_L3_b3bd325e","small_molecule","pair",4,"UNK",NA,20,20,0,5,5,"STR:dmag|STR:ms023_250nm|STR:ms023_gsk591|STR:tat_48h|STR:tat_6h",TRUE
"pair_L3_b3e478c4","disease_vs_normal","pair",3,"UNK",NA,182,182,5,0,5,"STR:als_spectrum_mnd|STR:msa|STR:msa_c|STR:multiple_system_atrophy_msa|STR:other_neurological_disorders",TRUE
"pair_L3_b4b25d23","disease_vs_normal","pair",9,"UNK",NA,97,97,8,0,8,"MeSH:D003924|MeSH:D003928|MeSH:D008175|STR:ad|STR:multiple_sclerosis",TRUE
"pair_L3_b4d64686","small_molecule","pair",2,"CHEBI:17120","hexanoate",47,47,0,2,2,"CHEBI:16412|STR:stimulated_with_lps_for_8h",TRUE
"pair_L3_b5851af9","small_molecule","pair",2,"STR:white bean 7s globulin","White Bean 7S globulin",43,43,0,0,0,"",FALSE
"pair_L3_b6b7bf66","small_molecule","pair",3,"CHEBI:31638","fulvestrant",9,9,0,3,3,"CHEBI:31638|STR:100_nm_fulvestrant_1_nm_e2|STR:fulvestrant_10nm",TRUE
"pair_L3_b758bc28","disease_vs_normal","pair",3,"UNK",NA,13,13,2,0,2,"MeSH:D017676|STR:malignant",TRUE
"pair_L3_b84bc857","pathogen_or_aggregate_exposure","pair",2,"UNK",NA,12,12,0,1,1,"STR:cultured_with_staphylococcus_epidermidis",FALSE
"pair_L3_ba22fae8","disease_vs_normal","pair",3,"UNK",NA,42,42,3,0,3,"MeSH:D003424|STR:colon_cancer_stage_ii_iv|STR:tumor_tissue_colon",TRUE
"pair_L3_bc4afbaf","cytokine_stim","pair",2,"UNK",NA,11,11,0,2,2,"STR:fgf2_wnt3a|STR:tnfaltab",TRUE
"pair_L3_bc687bc8","pathogen_or_aggregate_exposure","pair",2,"UNK",NA,7,7,0,2,2,"STR:vaccinia_wr_4_hrs_post_infection|STR:vaccinia_wr_8_hrs_post_infection",TRUE
"pair_L3_bcee90df","pathogen_or_aggregate_exposure","pair",11,"UNK",NA,105,105,0,9,9,"HGNC:IFIH1|HGNC:TRIM28|STR:infected_with_hcov_229e_virus_for_48_hours|STR:infected_with_hcov_229e_virus_for_6_hours|STR:infected_with_hcov_229e_virus_for_72_hours",TRUE
"pair_L3_bd222b5c","small_molecule","pair",2,"UNK",NA,7,7,0,2,2,"STR:25um_trog|STR:pmb_for_24_hours",TRUE
"pair_L3_bd967e38","pathogen_or_aggregate_exposure","pair",2,"UNK",NA,6,6,0,2,2,"STR:229e|STR:sars_cov2",TRUE
"pair_L3_be4a6f6f","small_molecule","pair",2,"UNK",NA,16,16,0,1,1,"STR:plx",FALSE
"pair_L3_c0a835b2","small_molecule","pair",3,"UNK",NA,22,22,0,5,5,"STR:a485_24_h|STR:jqad1_24_h|STR:rg7388_24h|STR:rg7388_72h|STR:rg7388_temozolomide_72h",TRUE
"pair_L3_c24e7c94","disease_vs_normal","pair",2,"UNK",NA,7,7,1,0,1,"STR:polycystic_ovary_syndrome_pcos",FALSE
"pair_L3_c36a36a5","disease_vs_normal","pair",4,"UNK",NA,65,65,3,0,3,"STR:acute|STR:lymphatic_malformation|STR:non_tb_infection",TRUE
"pair_L3_c493e922","small_molecule","pair",2,"UNK",NA,7,7,0,2,2,"STR:androgen_receptor_targeting_degrader|STR:autophagy_activating_ligand",TRUE
"pair_L3_c6c66ca8","small_molecule","pair",2,"CHEBI:27899","cisplatin",5,5,0,1,1,"STR:0_6_um_cispt",FALSE
"pair_L3_c7f94236","disease_vs_normal","pair",2,"UNK",NA,34,34,1,0,1,"STR:crc_tumor",FALSE
"pair_L3_c8029c02","cytokine_stim","pair",2,"HGNC:6016","IL5",4,4,0,1,1,"STR:10_ng_ml_il_6",FALSE
"pair_L3_ca01a9a3","disease_vs_normal","pair",2,"UNK",NA,12,12,2,0,2,"STR:human_with_cirrhosis|STR:parkinson_disease",TRUE
"pair_L3_cb8ec35e","small_molecule","pair",2,"UNK",NA,10,10,0,2,2,"STR:tgf_beta_type1_receptor_inhibitor_sb_431542|STR:tgf_beta_type1_receptor_inhibitor_sb_431542_dox",TRUE
"pair_L3_cd3046db","disease_vs_normal","pair",3,"UNK",NA,51,51,3,0,3,"STR:c9_ftd|STR:fcd2a|STR:fcd2b",TRUE
"pair_L3_cf8f336c","disease_vs_normal","pair",3,"UNK",NA,101,101,2,0,2,"STR:sle|STR:vexas_patient",TRUE
"pair_L3_d0891690","pathogen_or_aggregate_exposure","pair",2,"UNK",NA,34,34,0,0,0,"",FALSE
"pair_L3_d0994630","small_molecule","pair",2,"UNK",NA,8,8,0,1,1,"STR:2c",FALSE
"pair_L3_d10a91a4","pathogen_or_aggregate_exposure","pair",2,"UNK",NA,14,14,0,5,5,"STR:hcov_nl63_infected|STR:iav_h1n1|STR:sars_cov_2_alpha_variant_infected|STR:sars_cov_2_beta_variant_infected|STR:sars_cov_2_delta_variant_infected",TRUE
"pair_L3_d1f693e3","small_molecule","pair",2,"CHEBI:2549","albuterol",14,14,0,1,1,"CHEBI:2549",FALSE
"pair_L3_d2291c92","small_molecule","pair",2,"CHEBI:68534","enzalutamide",5,5,0,2,2,"STR:10_um_enzalutamide_and_20_nm_onvansertib|STR:enza",TRUE
"pair_L3_d575a6a5","disease_vs_normal","pair",40,"UNK",NA,573,573,33,0,33,"MeSH:D002583|MeSH:D010634|MeSH:D012595|MeSH:D015451|MeSH:D015464",TRUE
"pair_L3_d5bbe92b","disease_vs_normal","pair",4,"UNK",NA,64,64,2,0,2,"MeSH:D015535|MeSH:D016410",TRUE
"pair_L3_d7ba9c3d","small_molecule","pair",2,"STR:transforming growth factor beta","Transforming growth factor beta",6,6,0,2,2,"STR:rna|STR:tgfb_treatment",TRUE
"pair_L3_d8809932","disease_vs_normal","pair",19,"UNK",NA,119,119,13,0,13,"MeSH:D012595|MeSH:D014860|STR:acute_stage_nucl|STR:acute_stage_ucl|STR:frontal_fibrosing_alopecia",TRUE
"pair_L3_d8a451b0","small_molecule","pair",3,"UNK",NA,8,8,0,3,3,"CHEBI:230484|STR:fkbp|STR:lmk235_for_16_hours",TRUE
"pair_L3_d9bdf1a5","small_molecule","pair",2,"UNK",NA,9,9,0,3,3,"CHEBI:131184|STR:treated_with_mb_4_um_for_48_hours|STR:treated_with_ngb_4_um_for_48_hours",TRUE
"pair_L3_d9e8f2c9","small_molecule","pair",3,"UNK",NA,25,25,0,5,5,"STR:10_m_i3mo|STR:5_m_i3mo|STR:ar42_05|STR:ar42_08|STR:enti_2",TRUE
"pair_L3_da8f8b6b","disease_vs_normal","pair",2,"UNK",NA,28,28,2,0,2,"STR:advanced_dn|STR:non_covid_19_ati_kidneys",TRUE
"pair_L3_da9cc97b","disease_vs_normal","pair",6,"UNK",NA,64,64,2,0,2,"MeSH:D003876|STR:skin",TRUE
